estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
104138,23433,2734.44,1,0,0,0,1,1,1,0,1,0,19492.64,0.0,0.0,0.0,38985.28,19492.64
178176,29300,2575.55,1,0,1,0,0,0,1,0,0,0,73150.23,0.0,24383.41,0.0,0.0,0.0
151976,23754,36251.64,1,0,1,1,1,1,0,1,1,1,22992.59,0.0,15328.39,15328.39,25547.32,12773.66
141791,24935,31457.91,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,85398.09,0.0
57213,14527,9653.75,1,0,0,1,1,1,1,1,1,1,8258.06,0.0,0.0,5505.38,14451.61,4817.2
114300,21072,7234.8,0,0,1,1,1,1,1,0,1,0,0.0,0.0,14332.2,14332.2,45863.04,11465.76
175969,12039,4975.1,1,0,0,1,0,1,1,1,1,1,36681.9,0.0,0.0,24454.6,0.0,97818.4
140841,360,18287.87,1,0,1,0,1,1,0,0,1,1,30548.28,0.0,20365.52,0.0,57023.46,14255.87
186782,14172,56370.57,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,116239.43,0.0
191977,33586,27191.99,1,0,1,1,1,1,1,0,1,0,32799.75,0.0,21866.5,21866.5,36444.17,18222.08
143374,19570,38128.75,1,0,1,0,1,1,1,0,1,1,21418.81,0.0,14279.21,0.0,24988.61,24988.61
140874,33437,1648.1,0,1,1,1,1,1,0,1,1,0,0.0,13223.61,17631.48,17631.48,28651.16,28651.16
165884,13823,39562.52,1,0,0,1,1,1,0,1,0,1,28124.62,0.0,0.0,18749.75,43749.41,21874.7
73032,9226,16510.58,1,0,1,0,1,1,1,1,1,1,11823.85,0.0,7882.57,0.0,20691.75,6897.25
53202,10241,3247.55,1,0,0,1,0,0,1,1,1,0,19856.72,0.0,0.0,6618.91,0.0,0.0
152870,4936,25560.24,0,0,1,0,1,0,1,1,1,0,0.0,0.0,20395.63,0.0,101978.13,0.0
60399,7677,15852.46,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,24579.69,12289.85
184733,20660,47327.13,0,0,1,1,0,1,1,1,0,1,0.0,0.0,19457.64,19457.64,0.0,77830.58
114098,8775,7992.37,1,0,1,1,0,0,1,0,0,0,48665.32,0.0,16221.77,16221.77,0.0,0.0
155635,19463,40311.31,1,0,1,0,1,1,1,0,0,0,23965.17,0.0,15976.78,0.0,37279.16,18639.58
188516,44520,8767.23,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,54091.51,81137.26
190003,39332,21450.46,1,0,0,1,1,1,0,1,1,0,32305.14,0.0,0.0,21536.76,56533.99,18844.66
70815,3102,6538.34,0,0,1,1,1,1,1,0,1,1,0.0,0.0,10195.78,10195.78,34956.95,5826.16
105654,22850,4576.63,0,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,13037.89,48892.11,16297.37
121856,33756,4343.34,0,1,0,0,1,1,1,0,1,0,0.0,10469.58,0.0,0.0,36643.54,36643.54
87320,3350,20695.86,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,10545.69,0.0,31637.07
90576,24861,15741.13,1,0,0,0,1,0,1,1,0,1,12493.47,0.0,0.0,0.0,37480.4,0.0
157506,23560,14595.0,0,0,1,1,1,1,1,1,0,1,0.0,0.0,19891.83,19891.83,63653.87,15913.47
81143,16142,7257.58,1,0,1,0,1,1,1,1,1,1,14435.85,0.0,9623.9,0.0,16841.83,16841.83
128733,26924,16275.18,0,0,1,0,1,0,1,0,1,1,0.0,0.0,14255.64,0.0,71278.18,0.0
80356,10847,21905.98,0,0,1,0,0,1,0,0,0,1,0.0,0.0,7933.84,0.0,0.0,31735.35
175626,11815,42944.52,0,0,1,1,0,0,0,1,0,1,0.0,0.0,100722.07,20144.41,0.0,0.0
55244,7683,12215.36,1,0,0,1,1,1,1,0,0,1,8836.41,0.0,0.0,5890.94,15463.72,5154.57
195905,475,17291.43,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,133603.93,44534.64
73793,19770,4826.17,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,8199.47,27331.57,13665.79
129158,37990,25590.65,1,0,0,0,1,0,1,0,1,1,16394.34,0.0,0.0,0.0,49183.01,0.0
112046,19581,24235.43,1,0,0,1,0,1,0,1,1,1,17057.39,0.0,0.0,11371.6,0.0,34114.79
115442,32456,4867.4,1,0,0,0,1,1,0,0,0,0,19529.65,0.0,0.0,0.0,23435.58,35153.37
190876,49676,30759.57,1,0,1,0,1,1,1,0,1,1,27610.11,0.0,18406.74,0.0,48317.69,16105.9
99294,14998,2321.5,1,0,1,0,1,1,0,0,0,0,20493.62,0.0,13662.42,0.0,31878.97,15939.49
119462,21951,8136.56,0,1,1,1,1,1,1,1,1,0,0.0,11171.81,14895.74,14895.74,36308.37,12102.79
53218,2604,8818.17,1,0,1,0,1,0,1,1,0,1,10448.96,0.0,6965.97,0.0,24380.9,0.0
162278,46177,21131.26,0,1,1,0,1,1,1,1,1,1,0.0,11871.22,15828.29,0.0,44846.82,22423.41
184656,55282,3127.5,1,0,1,1,1,1,0,1,0,0,31561.62,0.0,21041.08,21041.08,30058.69,22544.02
60466,11833,1084.33,1,0,0,1,0,1,1,1,1,1,11887.17,0.0,0.0,7924.78,0.0,23774.33
104532,545,27697.05,1,0,1,0,1,1,1,1,0,1,19072.49,0.0,12714.99,0.0,22251.24,22251.24
103260,27850,3823.94,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,11931.01,59655.05,0.0
166442,20078,3559.34,1,0,0,0,1,0,1,1,1,0,35701.17,0.0,0.0,0.0,107103.49,0.0
169008,30691,753.62,0,0,1,1,1,1,1,0,1,0,0.0,0.0,22927.23,22927.23,52405.1,39303.82
107524,8220,21125.14,0,1,1,0,0,0,1,1,1,1,0.0,19544.72,13029.81,0.0,0.0,0.0
73173,21099,9883.89,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,7031.68,23438.95,11719.48
109107,17425,19507.79,1,0,1,0,1,1,1,1,1,1,18043.55,0.0,12029.03,0.0,36087.1,6014.52
61894,4338,7831.04,1,0,1,1,1,1,1,1,0,1,12431.24,0.0,8287.49,8287.49,13812.49,6906.24
82795,16601,7348.56,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,9807.57,42032.46,7005.41
96274,14423,7294.61,0,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,12426.06,62130.33,0.0
180947,33106,46208.03,1,0,0,0,1,0,1,0,0,0,25408.24,0.0,0.0,0.0,76224.73,0.0
58333,10998,286.37,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,7841.44,0.0,31365.75
115147,24564,3746.89,1,0,0,1,1,1,0,1,1,0,21709.03,0.0,0.0,14472.68,37990.8,12663.6
165612,27293,12155.88,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,84108.75
91694,19402,23122.73,0,1,1,0,1,0,0,0,0,1,0.0,6146.16,8194.88,0.0,34828.23,0.0
77390,12141,9680.52,1,0,1,1,0,1,1,1,1,1,11113.7,0.0,7409.13,7409.13,0.0,29636.52
150874,19689,35050.41,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,16022.43,60084.12,20028.04
61106,10403,4030.29,1,0,0,1,1,1,1,0,1,1,11668.18,0.0,0.0,7778.78,13612.87,13612.87
77031,18811,16326.12,0,0,1,1,1,1,1,1,0,1,0.0,0.0,6982.31,6982.31,13964.63,13964.63
161457,4477,2336.36,1,0,0,1,1,1,0,1,0,0,38660.91,0.0,0.0,25773.94,51547.88,38660.91
104878,5533,18420.32,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
59187,1760,16033.79,0,1,1,0,1,1,1,1,1,1,0.0,5174.15,6898.87,0.0,19546.79,9773.4
156558,18126,43361.51,1,0,1,1,1,1,1,0,1,1,23767.62,0.0,15845.08,15845.08,31690.16,7922.54
132323,32553,8488.38,0,0,1,0,1,0,1,1,1,1,0.0,0.0,15213.6,0.0,76068.02,0.0
120515,15825,11651.93,0,0,1,1,0,1,0,1,1,0,0.0,0.0,15506.35,15506.35,0.0,62025.38
131622,9827,10511.23,1,0,0,1,1,0,1,1,0,1,27820.94,0.0,0.0,18547.29,64915.53,0.0
68439,10743,5646.43,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,8674.93,37178.26,6196.38
185018,15268,42374.0,1,0,0,1,1,1,0,1,1,0,31844.0,0.0,0.0,21229.33,49535.11,24767.56
94694,26307,18.59,0,0,1,0,1,1,1,0,0,1,0.0,0.0,11394.74,0.0,28486.84,28486.84
129730,13967,33124.08,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,55092.61
122126,28002,29685.6,1,0,1,1,1,1,0,1,0,1,16109.6,0.0,10739.73,10739.73,17899.56,8949.78
172213,14056,14694.6,0,0,1,1,1,0,1,1,1,1,0.0,0.0,23910.4,23910.4,95641.6,0.0
151561,36560,13712.18,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,75966.62,25322.21
52991,11661,847.29,1,0,1,0,1,1,1,1,0,0,10120.68,0.0,6747.12,0.0,13494.24,10120.68
182498,45441,11773.62,0,0,1,1,0,1,1,1,1,1,0.0,0.0,20880.56,20880.56,0.0,83522.25
102511,5085,21973.89,1,0,0,0,1,1,1,1,0,1,18863.03,0.0,0.0,0.0,37726.06,18863.03
196965,19897,49780.52,0,1,0,1,1,1,1,1,0,0,0.0,15910.94,0.0,21214.58,72129.57,18032.39
51335,544,15094.76,0,1,0,1,1,1,0,1,0,0,0.0,4462.03,0.0,5949.37,16856.56,8428.28
180020,33670,20062.65,0,1,1,0,0,1,1,0,0,1,0.0,15785.92,21047.89,0.0,0.0,84191.57
104514,5991,6047.49,0,0,1,0,0,1,1,0,0,0,0.0,0.0,15412.58,0.0,0.0,46237.75
161820,33983,5981.42,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,81237.05
54627,10769,5860.77,0,0,1,1,0,1,1,0,1,0,0.0,0.0,6332.87,6332.87,0.0,25331.49
75090,11380,7944.59,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,47798.92,7966.49
60617,15443,14138.86,1,0,0,0,1,0,1,1,0,1,7758.78,0.0,0.0,0.0,23276.35,0.0
120609,6010,12019.8,1,0,0,0,1,0,1,1,0,1,25644.8,0.0,0.0,0.0,76934.4,0.0
76926,8074,5621.96,1,0,1,0,1,0,0,0,1,0,15807.51,0.0,10538.34,0.0,36884.19,0.0
68858,8877,2460.96,1,0,0,1,0,1,0,0,0,1,13273.86,0.0,0.0,8849.24,0.0,35396.95
104161,20285,2357.88,0,1,1,1,1,1,0,1,1,1,0.0,10189.76,13586.35,13586.35,37847.7,6307.95
62527,5385,4476.87,1,0,0,1,1,1,0,1,0,1,13166.28,0.0,0.0,8777.52,23040.99,7680.33
68428,19578,3665.15,0,0,1,1,1,1,0,0,1,1,0.0,0.0,7530.81,7530.81,17213.28,12909.96
65765,2440,10406.13,0,1,1,1,1,1,1,0,1,0,0.0,6614.86,8819.81,8819.81,24569.48,4094.91
57443,7120,11106.26,1,0,0,0,1,1,0,1,0,1,9804.18,0.0,0.0,0.0,22059.42,7353.14
193478,57213,32853.9,0,1,1,0,1,1,0,0,1,0,0.0,12926.39,17235.18,0.0,62785.31,10464.22
92201,10360,2609.66,0,1,1,1,0,1,0,0,1,1,0.0,8803.48,11737.98,11737.98,0.0,46951.91
164457,15439,31746.75,1,0,1,0,1,1,1,1,0,0,29317.81,0.0,19545.21,0.0,45605.49,22802.74
80703,16163,18763.66,1,0,0,0,1,0,1,1,0,1,11444.08,0.0,0.0,0.0,34332.25,0.0
186290,14360,24412.49,0,1,1,0,1,1,1,1,0,0,0.0,18439.69,24586.25,0.0,52245.78,52245.78
169326,26668,2352.26,0,0,1,0,1,1,1,1,1,0,0.0,0.0,23384.29,0.0,100218.39,16703.06
175093,15059,43846.16,0,1,0,1,1,1,1,1,0,0,0.0,14523.48,0.0,19364.64,61724.79,20574.93
167231,35422,9427.25,0,1,0,0,1,1,1,1,1,1,0.0,15297.72,0.0,0.0,91786.31,15297.72
80058,8817,6786.73,0,0,1,1,0,1,0,0,1,0,0.0,0.0,10742.38,10742.38,0.0,32227.14
114826,1550,32962.11,0,0,1,1,1,1,0,0,0,1,0.0,0.0,13385.65,13385.65,21417.04,32125.56
163301,3838,51021.85,1,0,1,0,1,0,1,1,0,1,27110.29,0.0,18073.52,0.0,63257.34,0.0
93604,2821,17407.56,0,0,1,0,0,0,1,0,0,0,0.0,0.0,12229.24,0.0,0.0,0.0
62075,16729,3858.65,1,0,1,0,0,1,1,0,1,0,9574.0,0.0,6382.67,0.0,0.0,25530.68
163092,34182,15870.7,0,0,1,0,0,1,1,1,1,1,0.0,0.0,18839.88,0.0,0.0,75359.53
103640,14496,8616.66,1,0,0,0,1,0,0,0,1,0,20131.83,0.0,0.0,0.0,60395.5,0.0
97701,26420,5048.75,0,1,1,0,1,1,1,0,1,1,0.0,8279.03,11038.71,0.0,37531.61,9382.9
96083,24792,16281.35,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,9168.27,45841.38,0.0
100344,21961,23279.74,0,0,1,1,1,0,0,0,0,0,0.0,0.0,9183.88,9183.88,36735.51,0.0
182920,2453,5163.56,0,0,1,0,1,1,1,1,1,1,0.0,0.0,29217.24,0.0,97390.8,48695.4
132391,2510,21547.83,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,18055.53,36111.06,54166.58
77957,18754,14541.69,1,0,1,0,0,0,0,1,1,1,22330.65,0.0,22330.65,0.0,0.0,0.0
96134,4328,16626.74,1,0,0,1,1,1,1,1,1,0,18794.81,0.0,0.0,12529.88,17541.83,26312.74
57571,3301,8675.8,1,0,1,1,0,0,1,1,1,0,22797.1,0.0,7599.03,7599.03,0.0,0.0
180746,49954,32613.14,1,0,1,0,0,0,1,1,0,1,49089.43,0.0,16363.14,0.0,0.0,0.0
186636,24368,33615.79,0,0,1,0,0,0,1,0,0,0,0.0,0.0,21442.03,0.0,0.0,0.0
163413,36968,4652.09,0,0,1,0,1,1,0,1,0,1,0.0,0.0,20298.82,0.0,67662.73,33831.36
106005,21954,5436.62,1,0,0,0,1,1,1,1,1,0,19653.6,0.0,0.0,0.0,29480.39,29480.39
95119,6707,3792.39,1,0,1,1,0,1,1,1,1,1,16923.92,0.0,11282.61,11282.61,0.0,45130.46
90676,1902,1534.43,1,0,1,0,1,1,0,1,1,0,21809.89,0.0,14539.93,0.0,38167.31,12722.44
105784,16752,12876.44,1,0,0,1,1,0,0,1,1,0,19038.89,0.0,0.0,12692.59,44424.08,0.0
63351,6450,3569.65,1,0,0,0,1,1,1,1,0,1,13332.84,0.0,0.0,0.0,26665.67,13332.84
175516,48518,12221.44,1,0,0,0,0,1,0,1,0,1,28694.14,0.0,0.0,0.0,0.0,76517.71
148988,25728,27594.94,0,1,1,0,1,0,1,0,0,1,0.0,11958.13,15944.18,0.0,67762.75,0.0
79832,23848,7101.44,0,1,0,0,1,1,0,0,1,0,0.0,6110.32,0.0,0.0,36661.92,6110.32
61632,10701,1832.81,0,0,1,1,1,1,0,1,0,0,0.0,0.0,8183.03,8183.03,13092.85,19639.28
143217,25836,20586.72,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,16132.38,53774.6,26887.3
65149,11265,5107.78,1,0,0,0,1,1,1,0,0,0,12194.06,0.0,0.0,0.0,24388.11,12194.06
186046,44607,13966.63,0,0,1,0,1,1,1,1,0,1,0.0,0.0,21245.39,0.0,70817.98,35408.99
124361,27064,13531.67,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,13960.89,69804.44,0.0
81264,18901,11898.32,1,0,0,1,1,1,1,0,1,1,12616.17,0.0,0.0,8410.78,19625.15,9812.58
71394,20133,15575.88,1,0,1,0,0,1,1,0,1,1,8235.03,0.0,5490.02,0.0,0.0,21960.07
144853,40656,32930.65,0,0,1,1,1,1,1,0,0,0,0.0,0.0,11877.73,11877.73,40723.63,6787.27
177513,39071,7114.83,0,1,1,0,1,1,1,0,1,1,0.0,16415.9,21887.86,0.0,62015.61,31007.8
197597,29248,18217.19,0,1,0,1,1,0,1,1,1,0,0.0,18766.48,0.0,25021.97,106343.37,0.0
132038,38239,12767.72,0,1,0,0,1,1,0,1,0,0,0.0,10128.91,0.0,0.0,56721.9,14180.47
181933,50017,35551.19,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,16060.8,0.0,64243.21
129486,9746,11196.26,1,0,1,1,1,0,1,0,0,0,27135.94,0.0,18090.62,18090.62,45226.56,0.0
96689,16598,18739.9,1,0,1,0,0,1,1,0,0,1,14157.95,0.0,9438.63,0.0,0.0,37754.52
184013,41769,30140.25,0,1,1,0,1,1,0,1,1,1,0.0,14012.97,18683.96,0.0,39703.41,39703.41
126589,6716,26306.2,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,62377.87,31188.93
79782,5151,1673.8,1,0,0,1,1,1,1,0,0,0,18239.3,0.0,0.0,12159.53,21279.18,21279.18
74929,15981,4112.77,1,0,0,1,1,0,1,1,1,1,13708.81,0.0,0.0,9139.2,31987.22,0.0
64379,10984,15426.25,0,1,1,0,1,1,0,0,0,1,0.0,4746.09,6328.12,0.0,15368.3,11526.23
185543,48318,23724.29,1,0,1,0,1,0,1,0,0,0,28375.18,0.0,18916.78,0.0,66208.75,0.0
107874,7200,12109.56,0,0,1,1,1,1,1,0,0,1,0.0,0.0,14760.74,14760.74,47234.37,11808.59
69668,12979,12684.71,0,1,0,0,1,1,0,1,1,0,0.0,5500.54,0.0,0.0,33003.22,5500.54
191311,55422,3444.19,1,0,1,0,1,1,0,1,1,1,33111.2,0.0,22074.13,0.0,30903.79,46355.68
110364,16381,3931.13,1,0,0,0,1,0,0,1,1,1,22512.97,0.0,0.0,0.0,67538.9,0.0
133472,5743,2062.36,1,0,0,0,1,1,1,0,0,1,31416.66,0.0,0.0,0.0,53857.13,40392.85
150757,36185,27414.69,0,0,1,0,1,1,0,1,1,0,0.0,0.0,14526.22,0.0,41503.48,31127.61
144663,41581,34146.52,0,0,1,0,1,1,0,1,0,1,0.0,0.0,11489.25,0.0,28723.12,28723.12
188657,27663,38996.48,1,0,0,1,1,1,1,0,0,0,30499.38,0.0,0.0,20332.92,60998.76,10166.46
199595,12753,33159.23,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,102455.18,51227.59
130418,9616,14421.54,0,0,1,1,1,1,0,0,0,0,0.0,0.0,17730.08,17730.08,53190.23,17730.08
103700,8613,26229.31,0,0,1,0,0,0,1,1,0,0,0.0,0.0,11476.28,0.0,0.0,0.0
140041,34737,5667.8,1,0,0,1,1,1,0,1,0,1,24909.05,0.0,0.0,16606.03,38747.41,19373.71
99413,20256,2406.42,0,1,0,1,1,1,1,1,1,0,0.0,9593.82,0.0,12791.76,36243.33,18121.66
59873,15120,8004.88,1,0,1,1,1,1,1,0,1,1,9187.03,0.0,6124.69,6124.69,7655.86,7655.86
147929,20947,13577.69,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,18900.72,81003.08,13500.51
186689,6536,27625.47,1,0,1,1,0,1,1,1,0,0,35198.66,0.0,23465.77,23465.77,0.0,70397.32
190445,20242,27058.34,0,1,1,1,1,1,1,1,0,1,0.0,17893.08,23857.44,23857.44,51691.13,25845.56
163010,18771,5497.85,1,0,0,1,1,0,1,1,1,0,34685.29,0.0,0.0,23123.52,80932.34,0.0
196447,40504,20820.58,1,0,0,0,1,1,1,0,0,0,33780.6,0.0,0.0,0.0,50670.91,50670.91
111582,18536,29414.79,1,0,0,1,1,1,0,1,0,0,15907.8,0.0,0.0,10605.2,29694.56,7423.64
114122,29929,27989.62,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,28101.69,28101.69
197343,45879,10756.44,1,0,0,0,1,0,0,0,0,0,35176.89,0.0,0.0,0.0,105530.67,0.0
91893,14858,4311.65,0,1,1,1,0,1,0,1,0,1,0.0,8080.37,10773.83,10773.83,0.0,43095.32
186258,12459,27712.74,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,97390.84,48695.42
89884,17645,19025.23,0,0,1,1,1,1,1,0,1,0,0.0,0.0,8868.96,8868.96,23650.56,11825.28
133787,33965,13046.74,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
167358,30665,43281.1,1,0,0,0,0,0,1,1,1,1,46705.95,0.0,0.0,0.0,0.0,0.0
147122,5499,21717.46,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,79937.03,39968.51
65321,14995,14996.41,0,0,1,1,1,1,1,1,1,1,0.0,0.0,5888.26,5888.26,15702.04,7851.02
161650,23960,21496.43,0,1,0,1,0,0,0,0,0,1,0.0,29048.39,0.0,38731.19,0.0,0.0
106049,27123,18232.9,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,24277.24,36415.86
130560,35953,5576.72,1,0,1,1,1,0,1,1,1,1,22257.57,0.0,14838.38,14838.38,37095.95,0.0
171049,39374,29401.17,1,0,0,1,1,0,1,1,1,0,25568.46,0.0,0.0,17045.64,59659.73,0.0
61345,7264,436.72,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,40233.21,13411.07
168224,28654,24639.29,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,76620.47
121828,30327,17951.95,0,0,1,0,1,1,1,1,0,0,0.0,0.0,12258.17,0.0,40860.58,20430.29
151067,30171,2298.63,1,0,0,0,1,0,1,0,1,1,29649.34,0.0,0.0,0.0,88948.03,0.0
104856,22820,3124.48,1,0,0,0,1,1,0,0,1,1,19727.88,0.0,0.0,0.0,29591.82,29591.82
193821,57112,42583.32,1,0,0,1,1,1,0,0,0,0,23531.42,0.0,0.0,15687.61,41179.99,13726.66
146305,32330,13765.04,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,16701.66,33403.32,50104.98
56025,2148,4698.7,0,0,1,1,1,1,1,0,0,0,0.0,0.0,8196.38,8196.38,21857.02,10928.51
70044,6978,18375.81,0,0,0,1,0,1,1,1,1,0,0.0,0.0,0.0,7448.36,0.0,29793.46
132800,33295,6931.52,1,0,1,0,1,1,1,1,0,0,23143.37,0.0,15428.91,0.0,30857.83,23143.37
64775,1607,9024.62,0,0,1,1,0,1,1,1,1,1,0.0,0.0,9023.9,9023.9,0.0,36095.59
180628,7237,19606.94,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,87876.61,65907.45
91246,22105,9194.63,0,1,1,0,1,1,1,1,0,0,0.0,7493.3,9991.06,0.0,16984.8,25477.21
70163,9660,17460.84,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,7173.69,23912.31,11956.16
114370,15744,16496.53,1,0,1,1,1,0,0,1,0,1,20532.37,0.0,13688.24,13688.24,34220.61,0.0
63260,5194,542.02,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,32870.85,24653.13
135853,24389,22185.63,1,0,0,0,1,1,0,1,0,1,22319.59,0.0,0.0,0.0,53567.02,13391.76
104309,12256,8260.41,0,0,1,1,1,1,1,1,0,1,0.0,0.0,13965.43,13965.43,47881.48,7980.25
99863,22353,22025.2,1,0,1,0,1,1,0,0,1,1,13871.2,0.0,9247.47,0.0,21577.42,10788.71
147974,22424,5024.3,1,0,1,1,1,1,1,1,0,0,30131.42,0.0,20087.62,20087.62,33479.36,16739.68
85131,8846,15682.25,0,0,0,1,0,1,1,1,0,0,0.0,0.0,0.0,10100.46,0.0,30301.38
149841,22259,10307.45,1,0,0,0,1,1,0,0,1,0,29318.64,0.0,0.0,0.0,50260.52,37695.39
76025,6805,20233.19,1,0,1,1,1,1,1,1,1,1,12246.7,0.0,8164.47,8164.47,10205.59,10205.59
121102,29238,3772.28,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,14681.95,73409.77,0.0
197318,48534,26556.34,1,0,1,0,1,1,0,0,1,0,30556.92,0.0,20371.28,0.0,35649.73,35649.73
85548,17996,7500.07,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,40034.62,20017.31
71174,20488,5045.35,0,0,1,1,0,0,1,1,1,0,0.0,0.0,7606.77,7606.77,0.0,0.0
98608,16116,11201.78,0,0,1,1,1,0,1,1,0,1,0.0,0.0,11881.7,11881.7,47526.81,0.0
60901,6298,4259.74,0,0,1,0,1,1,0,0,0,0,0.0,0.0,8390.54,0.0,33562.17,8390.54
155426,15308,11714.42,1,0,0,1,0,1,0,1,1,1,29631.6,0.0,0.0,19754.4,0.0,79017.59
55536,5925,16246.4,0,1,0,0,1,1,1,1,1,1,0.0,4170.57,0.0,0.0,19462.68,9731.34
67047,6925,7585.99,1,0,0,0,0,0,1,0,1,1,26268.01,0.0,0.0,0.0,0.0,0.0
135549,29721,839.36,0,0,0,1,1,0,1,1,0,0,0.0,0.0,0.0,17498.11,87490.53,0.0
96318,6264,17392.98,0,1,1,0,0,0,1,1,1,0,0.0,18165.26,12110.17,0.0,0.0,0.0
145633,18954,23774.35,1,0,0,0,0,0,1,1,1,1,51452.32,0.0,0.0,0.0,0.0,0.0
104296,18758,6809.06,1,0,1,1,0,1,1,1,0,1,15745.79,0.0,10497.19,10497.19,0.0,41988.77
79489,13920,5793.7,0,1,0,1,1,1,1,1,0,0,0.0,7471.91,0.0,9962.55,28227.23,14113.61
125949,808,3368.51,1,0,1,0,0,1,1,1,1,0,28101.34,0.0,18734.23,0.0,0.0,74936.92
196517,58525,1302.66,0,1,1,0,1,1,0,1,0,0,0.0,17086.17,22781.56,0.0,72616.21,24205.4
108230,1627,11084.01,0,0,1,1,1,1,1,0,0,1,0.0,0.0,15919.83,15919.83,50943.46,12735.87
101338,12561,18363.92,1,0,1,1,0,1,1,1,1,1,14082.62,0.0,9388.41,9388.41,0.0,37553.64
93304,6232,13435.77,1,0,1,0,1,1,1,0,0,0,18409.06,0.0,12272.7,0.0,32215.85,10738.62
126532,35966,12968.7,0,1,1,0,1,1,1,0,1,1,0.0,9699.66,12932.88,0.0,36643.17,18321.58
106598,10887,4970.53,0,1,0,1,1,1,1,0,1,1,0.0,11342.56,0.0,15123.41,32137.25,32137.25
161454,23505,15622.82,0,1,1,0,1,1,1,1,1,1,0.0,15290.77,20387.7,0.0,43323.86,43323.86
94773,13386,19993.39,1,0,1,1,0,1,0,1,1,1,12278.72,0.0,8185.81,8185.81,0.0,32743.26
181197,7353,195.17,0,0,1,0,1,1,1,1,1,0,0.0,0.0,28941.47,0.0,96471.57,48235.79
117196,7271,35963.01,1,0,1,0,1,1,1,1,0,0,18490.5,0.0,12327.0,0.0,17257.8,25886.7
124198,7585,26585.05,1,0,0,0,1,1,0,0,1,1,22506.99,0.0,0.0,0.0,45013.97,22506.99
85147,9006,9492.68,0,1,0,0,1,1,0,0,0,1,0.0,8331.04,0.0,0.0,38878.19,19439.09
185219,47667,4472.09,1,0,0,0,1,1,0,0,0,1,33269.98,0.0,0.0,0.0,57034.25,42775.69
171196,35678,6068.18,0,0,1,0,1,1,1,1,0,0,0.0,0.0,21574.97,0.0,80906.14,26968.71
66150,732,15468.0,1,0,1,0,1,1,1,1,0,0,12487.5,0.0,8325.0,0.0,23310.0,5827.5
78604,4517,12080.45,0,0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,10334.42,0.0,0.0
131601,13708,2960.13,1,0,0,0,0,1,1,1,1,0,28733.22,0.0,0.0,0.0,0.0,57466.43
