record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,shares_total,distribution_check,notes,distributed,death_date,distribution_date,country,special_cases
166,99091,7887,11096.19,0,1,0,1,1,1,1,1,1,1,0.0,10013.48,0.0,13351.3,37828.69,18914.34,80107.81,80107.81,1,nan,,,,,nan
167,179802,16958,42944.16,0,0,0,0,1,1,1,0,1,1,0.0,0.0,0.0,0.0,79933.23,39966.61,119899.84,119899.84,1,nan,,,,,nan
168,164189,22357,45309.95,0,0,1,0,1,1,1,1,0,0,0.0,0.0,16087.01,0.0,40217.52,40217.52,96522.05,96522.05,1,nan,,,,,nan
169,78385,3102,9390.08,1,0,1,0,1,1,0,0,0,0,16473.23,0.0,10982.15,0.0,32946.46,5491.08,65892.92,65892.92,1,nan,,,,,nan
170,127295,8399,17976.94,1,0,1,0,1,1,1,0,1,0,25229.76,0.0,16819.84,0.0,39246.3,19623.15,100919.06,100919.05,1,nan,,,,,nan
171,168167,17123,47977.69,0,0,1,1,1,1,1,0,0,1,0.0,0.0,17177.72,17177.72,45807.25,22903.62,103066.31,103066.31,1,nan,,,,,nan
172,175450,4751,32647.31,1,0,0,0,0,1,1,0,1,0,46017.225555555655,0.0,0.0,0.0,0.0,92034.46444444434,138051.69,138051.69,1,,1,,,,
173,165515,38537,7006.54,0,0,1,1,0,1,1,1,0,0,0.0,0.0,23994.289599999844,23994.289599999844,0.0,71982.88080000032,119971.46,119971.46,1,,1,,,,
174,191693,4202,12477.34,1,0,0,0,1,1,1,1,0,1,43753.42,0.0,0.0,0.0,52504.1,78756.15,175013.66,175013.66999999998,1,nan,,,,,nan
175,188428,36081,20055.7,1,0,1,1,1,1,1,1,1,0,33072.82,0.0,22048.55,22048.55,47246.89,7874.48,132291.3,132291.29,1,nan,,,,,nan
176,84614,6162,12789.8,0,0,1,1,1,0,1,1,0,0,0.0,0.0,10943.7,10943.7,43774.8,0.0,65662.2,65662.20000000001,1,nan,,,,,nan
177,138020,23296,8761.92,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,105962.08,105962.08,105962.08,1,,1,,,,
178,129039,5773,29606.73,0,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,15609.88,66899.48,11149.91,93659.27,93659.27,1,nan,,,,,nan
179,199151,3751,29287.53,1,0,0,0,0,0,1,1,0,0,166112.47,0.0,0.0,0.0,0.0,0.0,166112.47,166112.47,1,,1,,,,
180,113203,12357,30357.63,0,1,1,0,1,0,0,1,0,0,0.0,8811.05,11748.06,0.0,49929.26,0.0,70488.37,70488.37,1,nan,,,,,nan
181,108896,16753,14877.98,0,1,1,1,1,1,0,1,0,0,0.0,9658.13,12877.5,12877.5,31388.91,10462.97,77265.02,77265.01,1,nan,,,,,nan
182,50904,1209,6390.95,1,0,1,0,0,0,1,0,0,0,32478.04124999957,0.0,10826.008750000434,0.0,0.0,0.0,43304.05,43304.05,1,,1,,,,
183,77165,12147,19716.64,1,0,0,1,1,0,0,0,1,1,11325.34,0.0,0.0,7550.23,26425.79,0.0,45301.36,45301.36,1,nan,,,,,nan
184,105636,20584,7126.34,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,62340.53,15585.13,77925.66,77925.66,1,nan,,,,,nan
185,139814,17523,10694.77,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,83697.17,27899.06,111596.23,111596.23,1,nan,,,,,nan
186,52187,15173,4798.83,0,0,1,0,1,1,1,1,0,1,0.0,0.0,5369.19,0.0,23010.84,3835.14,32215.17,32215.17,1,nan,,,,,nan
187,108133,31777,12600.94,1,0,0,1,1,1,1,0,1,1,15938.76,0.0,0.0,10625.84,21251.69,15938.77,63755.06,63755.06,1,nan,,,,,nan
188,77711,12718,12175.1,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,35211.93,17605.97,52817.9,52817.9,1,nan,,,,,nan
189,198600,37760,20501.0,1,0,0,1,0,1,1,0,0,1,32385.92,0.0,0.0,21590.62,0.0,86362.46,140339.0,140339.0,1,nan,,,,,nan
190,124908,18933,23300.76,0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,13779.04,68895.2,0.0,82674.24,82674.23999999999,1,nan,,,,,nan
191,135174,10106,20928.07,1,0,1,1,1,0,1,0,0,0,26034.98,0.0,17356.65,17356.65,43391.64,0.0,104139.93,104139.92,1,nan,,,,,nan
192,69060,14043,7577.39,1,0,0,1,1,0,1,1,0,1,11859.9,0.0,0.0,7906.6,27673.11,0.0,47439.61,47439.61,1,nan,,,,,nan
193,115127,2050,18242.18,1,0,0,0,0,0,0,1,1,1,94834.82,0.0,0.0,0.0,0.0,0.0,94834.82,94834.82,1,,1,,,,
194,99337,12918,8223.0,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,13032.67,26065.33,39098.0,78196.0,78196.0,1,nan,,,,,nan
195,107166,810,28992.31,1,0,0,0,1,1,1,0,1,1,19340.92,0.0,0.0,0.0,23209.11,34813.66,77363.69,77363.69,1,nan,,,,,nan
196,99692,18453,2601.21,1,0,0,0,0,1,0,0,0,0,26212.601111111297,0.0,0.0,0.0,0.0,52425.1888888887,78637.79,78637.79,1,,1,,,,
197,195607,20800,46926.82,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,21313.36,71044.54,35522.27,127880.18,127880.16999999998,1,nan,,,,,nan
198,146742,42175,5232.28,1,0,1,1,1,0,0,1,1,1,24833.68,0.0,16555.79,16555.79,41389.47,0.0,99334.72,99334.73,1,nan,,,,,nan
199,102058,21121,26820.75,0,0,1,1,0,1,1,1,1,0,0.0,0.0,10823.254799999468,10823.254799999468,0.0,32469.74040000107,54116.25,54116.25,1,,1,,,,
200,133880,4970,17407.93,1,0,1,0,1,1,0,0,0,1,27875.52,0.0,18583.68,0.0,43361.92,21680.96,111502.07,111502.08,1,nan,,,,,nan
201,70030,3954,14659.27,1,0,0,0,1,1,1,1,0,0,12854.18,0.0,0.0,0.0,25708.36,12854.18,51416.73,51416.72,1,nan,,,,,nan
202,74855,5620,2283.92,0,0,1,1,1,0,1,1,0,1,0.0,0.0,11158.51,11158.51,44634.05,0.0,66951.08,66951.07,1,nan,,,,,nan
203,146903,3128,27432.77,1,0,0,0,1,1,1,0,1,0,29085.56,0.0,0.0,0.0,74791.43,12465.24,116342.23,116342.23,1,nan,,,,,nan
204,143472,38348,20904.64,0,1,1,1,1,1,1,0,0,0,0.0,10527.42,14036.56,14036.56,22809.41,22809.41,84219.36,84219.36,1,nan,,,,,nan
205,166409,32339,7989.82,0,0,1,0,1,0,1,1,0,1,0.0,0.0,21013.36,0.0,105066.82,0.0,126080.18,126080.18,1,nan,,,,,nan
206,185792,19091,33185.4,1,0,0,0,1,1,1,1,1,0,33378.9,0.0,0.0,0.0,50068.35,50068.35,133515.6,133515.6,1,nan,,,,,nan
207,69526,5905,2965.19,1,0,0,1,1,0,1,1,0,0,15163.95,0.0,0.0,10109.3,35382.56,0.0,60655.81,60655.81,1,nan,,,,,nan
208,188165,26159,37950.04,0,1,1,0,1,1,1,1,1,0,0.0,15506.99,20675.99,0.0,35149.19,52723.78,124055.96,124055.95,1,nan,,,,,nan
209,150227,15782,12100.69,0,0,1,0,0,1,0,1,1,0,0.0,0.0,24468.86440000004,0.0,0.0,97875.44559999995,122344.31,122344.30999999998,1,,1,,,,
210,64555,9162,12437.4,1,0,0,0,0,1,0,1,0,1,11715.16264462818,0.0,0.0,0.0,0.0,31240.437355371814,42955.6,42955.59999999999,1,,1,,,,
211,114582,7875,1120.65,1,0,1,1,1,1,1,1,1,1,26396.59,0.0,17597.72,17597.72,29329.54,14664.77,105586.35,105586.34,1,nan,,,,,nan
212,59115,14669,13219.97,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,20817.35,10408.68,31226.03,31226.03,1,nan,,,,,nan
213,119168,34891,8612.84,0,1,1,1,0,1,1,1,0,1,0.0,8407.13,11209.51,11209.51,0.0,44838.02,75664.16,75664.17,1,nan,,,,,nan
214,125724,2650,35401.66,1,0,1,1,1,1,1,0,1,0,21918.08,0.0,14612.06,14612.06,14612.06,21918.08,87672.34,87672.34,1,nan,,,,,nan
215,149711,33747,25644.83,1,0,1,0,0,0,0,1,1,0,45159.58,0.0,45159.59,0.0,0.0,0.0,90319.17,90319.17,1,nan,,,,,nan
216,146360,30077,19684.35,0,0,1,1,0,1,1,1,0,0,0.0,0.0,16099.77,16099.77,0.0,64399.1,96598.65,96598.64,1,nan,,,,,nan
217,58269,418,5503.48,1,0,0,1,1,1,1,1,0,1,13086.88,0.0,0.0,8724.59,24428.84,6107.21,52347.52,52347.52,1,nan,,,,,nan
218,61744,1833,1400.34,0,0,1,1,0,1,0,1,1,1,0.0,0.0,9751.78,9751.78,0.0,39007.11,58510.66,58510.67,1,nan,,,,,nan
219,121911,33572,9124.47,1,0,0,1,1,0,1,1,0,1,19803.63,0.0,0.0,13202.42,46208.48,0.0,79214.53,79214.53,1,nan,,,,,nan
220,141864,413,20755.66,0,1,1,0,1,1,0,0,1,1,0.0,15086.92,20115.89,0.0,42746.27,42746.27,120695.34,120695.34999999998,1,nan,,,,,nan
221,188701,55076,8410.44,1,0,0,0,1,0,0,0,1,1,31303.64,0.0,0.0,0.0,93910.92,0.0,125214.56,125214.56,1,nan,,,,,nan
222,108246,21476,19662.19,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,11184.63,27961.59,27961.59,67107.81,67107.81,1,nan,,,,,nan
223,131259,13808,28403.93,1,0,0,0,1,0,1,1,0,0,22261.77,0.0,0.0,0.0,66785.3,0.0,89047.07,89047.07,1,nan,,,,,nan
224,145876,10548,42624.24,0,0,1,1,0,1,1,1,0,0,0.0,0.0,15450.63,15450.63,0.0,61802.51,92703.76,92703.77,1,nan,,,,,nan
225,126085,17694,4629.31,0,0,1,1,1,1,1,0,1,1,0.0,0.0,17293.61,17293.61,46116.31,23058.15,103761.69,103761.68,1,nan,,,,,nan
226,93407,17349,3137.86,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,36460.07,36460.07,72920.14,72920.14,1,nan,,,,,nan
227,191953,48791,15782.72,1,0,0,1,0,1,1,1,1,1,34739.803636363635,0.0,0.0,23159.86909090909,0.0,69479.60727272727,127379.28,127379.28,1,,1,,,,
228,117063,18632,22072.0,0,0,1,1,0,1,1,1,0,1,0.0,0.0,12726.5,12726.5,0.0,50906.0,76359.0,76359.0,1,nan,,,,,nan
229,50312,7422,8615.18,0,0,1,0,1,1,1,1,1,1,0.0,0.0,5712.47,0.0,19041.57,9520.78,34274.82,34274.82,1,nan,,,,,nan
230,79330,19046,10537.2,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,8291.13,33164.53,8291.13,49746.8,49746.78999999999,1,nan,,,,,nan
231,82487,19544,4347.69,0,1,1,0,1,1,1,0,1,0,0.0,7324.41,9765.88,0.0,20752.51,20752.51,58595.31,58595.31,1,nan,,,,,nan
232,52859,3721,13974.37,1,0,0,1,1,0,0,0,0,0,8790.91,0.0,0.0,5860.6,20512.12,0.0,35163.63,35163.63,1,nan,,,,,nan
233,56869,16161,6186.31,1,0,0,0,0,0,1,1,1,1,34521.69,0.0,0.0,0.0,0.0,0.0,34521.69,34521.69,1,,1,,,,
234,109591,25507,20034.69,1,0,1,1,1,1,1,0,0,1,16012.33,0.0,10674.88,10674.88,21349.77,5337.44,64049.31,64049.3,1,nan,,,,,nan
235,149867,31700,38353.3,0,1,1,0,1,0,1,1,0,0,0.0,9976.71,13302.28,0.0,56534.7,0.0,79813.7,79813.69,1,nan,,,,,nan
236,186185,44054,17337.45,0,0,1,0,1,1,1,1,1,1,0.0,0.0,20798.92,0.0,77995.97,25998.66,124793.55,124793.55,1,nan,,,,,nan
237,58405,12097,6010.61,0,0,1,0,1,0,0,1,1,0,0.0,0.0,6716.23,0.0,33581.16,0.0,40297.39,40297.39,1,nan,,,,,nan
238,184897,10678,3596.85,1,0,0,0,1,1,0,1,1,1,42655.54,0.0,0.0,0.0,95974.96,31991.65,170622.15,170622.15,1,nan,,,,,nan
239,104138,23433,2734.44,1,0,0,0,1,1,1,0,1,0,19492.64,0.0,0.0,0.0,38985.28,19492.64,77970.56,77970.56,1,nan,,,,,nan
240,178176,29300,2575.55,1,0,1,0,0,0,1,0,0,0,109725.33750000001,0.0,36575.1125,0.0,0.0,0.0,146300.45,146300.45,1,,1,,,,
241,151976,23754,36251.64,1,0,1,1,1,1,0,1,1,1,22992.59,0.0,15328.39,15328.39,25547.32,12773.66,91970.36,91970.35,1,nan,,,,,nan
242,141791,24935,31457.91,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,85398.09,0.0,85398.09,85398.09,1,nan,,,,,nan
243,57213,14527,9653.75,1,0,0,1,1,1,1,1,1,1,8258.06,0.0,0.0,5505.38,14451.61,4817.2,33032.25,33032.25,1,nan,,,,,nan
244,114300,21072,7234.8,0,0,1,1,1,1,1,0,1,0,0.0,0.0,14332.2,14332.2,45863.04,11465.76,85993.2,85993.2,1,nan,,,,,nan
245,175969,12039,4975.1,1,0,0,1,0,1,1,1,1,1,36681.9,0.0,0.0,24454.6,0.0,97818.4,158954.9,158954.9,1,nan,,,,,nan
246,140841,360,18287.87,1,0,1,0,1,1,0,0,1,1,30548.28,0.0,20365.52,0.0,57023.46,14255.87,122193.13,122193.13,1,nan,,,,,nan
247,186782,14172,56370.57,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,116239.43,0.0,116239.43,116239.43,1,nan,,,,,nan
248,191977,33586,27191.99,1,0,1,1,1,1,1,0,1,0,32799.75,0.0,21866.5,21866.5,36444.17,18222.08,131199.01,131199.0,1,nan,,,,,nan
249,143374,19570,38128.75,1,0,1,0,1,1,1,0,1,1,21418.81,0.0,14279.21,0.0,24988.61,24988.61,85675.25,85675.24,1,nan,,,,,nan
250,140874,33437,1648.1,0,1,1,1,1,1,0,1,1,0,0.0,13223.61,17631.48,17631.48,28651.16,28651.16,105788.9,105788.89,1,nan,,,,,nan
251,165884,13823,39562.52,1,0,0,1,1,1,0,1,0,1,28124.62,0.0,0.0,18749.75,43749.41,21874.7,112498.48,112498.48,1,nan,,,,,nan
252,73032,9226,16510.58,1,0,1,0,1,1,1,1,1,1,11823.85,0.0,7882.57,0.0,20691.75,6897.25,47295.42,47295.42,1,nan,,,,,nan
253,53202,10241,3247.55,1,0,0,1,0,0,1,1,1,0,29785.08374999953,0.0,0.0,9928.36625000047,0.0,0.0,39713.45,39713.45,1,,1,,,,
254,152870,4936,25560.24,0,0,1,0,1,0,1,1,1,0,0.0,0.0,20395.63,0.0,101978.13,0.0,122373.76,122373.76,1,nan,,,,,nan
255,60399,7677,15852.46,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,24579.69,12289.85,36869.54,36869.54,1,nan,,,,,nan
256,184733,20660,47327.13,0,0,1,1,0,1,1,1,0,1,0.0,0.0,19457.64,19457.64,0.0,77830.58,116745.87,116745.86,1,nan,,,,,nan
257,114098,8775,7992.37,1,0,1,1,0,0,1,0,0,0,58398.3827999999,0.0,19466.12360000005,19466.12360000005,0.0,0.0,97330.63,97330.63,1,,1,,,,
258,155635,19463,40311.31,1,0,1,0,1,1,1,0,0,0,23965.17,0.0,15976.78,0.0,37279.16,18639.58,95860.69,95860.69,1,nan,,,,,nan
259,188516,44520,8767.23,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,54091.51,81137.26,135228.77,135228.77,1,nan,,,,,nan
260,190003,39332,21450.46,1,0,0,1,1,1,0,1,1,0,32305.14,0.0,0.0,21536.76,56533.99,18844.66,129220.54,129220.55,1,nan,,,,,nan
261,70815,3102,6538.34,0,0,1,1,1,1,1,0,1,1,0.0,0.0,10195.78,10195.78,34956.95,5826.16,61174.66,61174.67,1,nan,,,,,nan
262,105654,22850,4576.63,0,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,13037.89,48892.11,16297.37,78227.37,78227.37,1,nan,,,,,nan
263,121856,33756,4343.34,0,1,0,0,1,1,1,0,1,0,0.0,10469.58,0.0,0.0,36643.54,36643.54,83756.66,83756.66,1,nan,,,,,nan
264,87320,3350,20695.86,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,15818.535,0.0,47455.604999999996,63274.14,63274.14,1,,1,,,,
265,90576,24861,15741.13,1,0,0,0,1,0,1,1,0,1,12493.47,0.0,0.0,0.0,37480.4,0.0,49973.87,49973.87,1,nan,,,,,nan
266,157506,23560,14595.0,0,0,1,1,1,1,1,1,0,1,0.0,0.0,19891.83,19891.83,63653.87,15913.47,119351.0,119351.0,1,nan,,,,,nan
267,81143,16142,7257.58,1,0,1,0,1,1,1,1,1,1,14435.85,0.0,9623.9,0.0,16841.83,16841.83,57743.42,57743.41,1,nan,,,,,nan
268,128733,26924,16275.18,0,0,1,0,1,0,1,0,1,1,0.0,0.0,14255.64,0.0,71278.18,0.0,85533.82,85533.81999999999,1,nan,,,,,nan
269,80356,10847,21905.98,0,0,1,0,0,1,0,0,0,1,0.0,0.0,9520.606399999597,0.0,0.0,38082.41360000039,47603.02,47603.01999999999,1,,1,,,,
270,175626,11815,42944.52,0,0,1,1,0,0,0,1,0,1,0.0,0.0,100722.07,20144.41,0.0,0.0,120866.48,120866.48,1,nan,,,,,nan
271,55244,7683,12215.36,1,0,0,1,1,1,1,0,0,1,8836.41,0.0,0.0,5890.94,15463.72,5154.57,35345.64,35345.64,1,nan,,,,,nan
272,195905,475,17291.43,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,133603.93,44534.64,178138.57,178138.57,1,nan,,,,,nan
273,73793,19770,4826.17,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,8199.47,27331.57,13665.79,49196.83,49196.83,1,nan,,,,,nan
274,129158,37990,25590.65,1,0,0,0,1,0,1,0,1,1,16394.34,0.0,0.0,0.0,49183.01,0.0,65577.35,65577.35,1,nan,,,,,nan
275,112046,19581,24235.43,1,0,0,1,0,1,0,1,1,1,18608.059586777457,0.0,0.0,12405.380330578038,0.0,37216.130082644515,68229.57,68229.57,1,,1,,,,
276,115442,32456,4867.4,1,0,0,0,1,1,0,0,0,0,19529.65,0.0,0.0,0.0,23435.58,35153.37,78118.6,78118.6,1,nan,,,,,nan
277,190876,49676,30759.57,1,0,1,0,1,1,1,0,1,1,27610.11,0.0,18406.74,0.0,48317.69,16105.9,110440.43,110440.44,1,nan,,,,,nan
278,99294,14998,2321.5,1,0,1,0,1,1,0,0,0,0,20493.62,0.0,13662.42,0.0,31878.97,15939.49,81974.5,81974.50000000001,1,nan,,,,,nan
279,119462,21951,8136.56,0,1,1,1,1,1,1,1,1,0,0.0,11171.81,14895.74,14895.74,36308.37,12102.79,89374.44,89374.45000000001,1,nan,,,,,nan
280,53218,2604,8818.17,1,0,1,0,1,0,1,1,0,1,10448.96,0.0,6965.97,0.0,24380.9,0.0,41795.83,41795.83,1,nan,,,,,nan
281,162278,46177,21131.26,0,1,1,0,1,1,1,1,1,1,0.0,11871.22,15828.29,0.0,44846.82,22423.41,94969.74,94969.74,1,nan,,,,,nan
282,184656,55282,3127.5,1,0,1,1,1,1,0,1,0,0,31561.62,0.0,21041.08,21041.08,30058.69,22544.02,126246.5,126246.49,1,nan,,,,,nan
283,60466,11833,1084.33,1,0,0,1,0,1,1,1,1,1,12967.82206611576,0.0,0.0,8645.21471074384,0.0,25935.633223140405,47548.67,47548.67,1,,1,,,,
284,104532,545,27697.05,1,0,1,0,1,1,1,1,0,1,19072.49,0.0,12714.99,0.0,22251.24,22251.24,76289.95,76289.96,1,nan,,,,,nan
285,103260,27850,3823.94,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,11931.01,59655.05,0.0,71586.06,71586.06,1,nan,,,,,nan
286,166442,20078,3559.34,1,0,0,0,1,0,1,1,1,0,35701.17,0.0,0.0,0.0,107103.49,0.0,142804.66,142804.66,1,nan,,,,,nan
287,169008,30691,753.62,0,0,1,1,1,1,1,0,1,0,0.0,0.0,22927.23,22927.23,52405.1,39303.82,137563.38,137563.38,1,nan,,,,,nan
288,107524,8220,21125.14,0,1,1,0,0,0,1,1,1,1,0.0,46907.32079999927,31271.539200000738,0.0,0.0,0.0,78178.86,78178.86,1,,1,,,,
289,73173,21099,9883.89,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,7031.68,23438.95,11719.48,42190.11,42190.11,1,nan,,,,,nan
290,109107,17425,19507.79,1,0,1,0,1,1,1,1,1,1,18043.55,0.0,12029.03,0.0,36087.1,6014.52,72174.20999999999,72174.2,1,nan,,,,,nan
291,61894,4338,7831.04,1,0,1,1,1,1,1,1,0,1,12431.24,0.0,8287.49,8287.49,13812.49,6906.24,49724.96,49724.95,1,nan,,,,,nan
292,82795,16601,7348.56,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,9807.57,42032.46,7005.41,58845.44,58845.44,1,nan,,,,,nan
293,96274,14423,7294.61,0,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,12426.06,62130.33,0.0,74556.39,74556.39,1,nan,,,,,nan
294,180947,33106,46208.03,1,0,0,0,1,0,1,0,0,0,25408.24,0.0,0.0,0.0,76224.73,0.0,101632.97,101632.97,1,nan,,,,,nan
295,58333,10998,286.37,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,9409.7284000001,0.0,37638.90159999989,47048.63,47048.62999999999,1,,1,,,,
296,115147,24564,3746.89,1,0,0,1,1,1,0,1,1,0,21709.03,0.0,0.0,14472.68,37990.8,12663.6,86836.11,86836.11000000002,1,nan,,,,,nan
297,165612,27293,12155.88,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,126163.12,126163.12,126163.12,1,,1,,,,
298,91694,19402,23122.73,0,1,1,0,1,0,0,0,0,1,0.0,6146.16,8194.88,0.0,34828.23,0.0,49169.27,49169.27,1,nan,,,,,nan
299,77390,12141,9680.52,1,0,1,1,0,1,1,1,1,1,11113.7,0.0,7409.13,7409.13,0.0,29636.52,55568.48,55568.48,1,nan,,,,,nan
300,150874,19689,35050.41,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,16022.43,60084.12,20028.04,96134.59,96134.59,1,nan,,,,,nan
301,61106,10403,4030.29,1,0,0,1,1,1,1,0,1,1,11668.18,0.0,0.0,7778.78,13612.87,13612.87,46672.71,46672.7,1,nan,,,,,nan
302,77031,18811,16326.12,0,0,1,1,1,1,1,1,0,1,0.0,0.0,6982.31,6982.31,13964.63,13964.63,41893.88,41893.88,1,nan,,,,,nan
303,161457,4477,2336.36,1,0,0,1,1,1,0,1,0,0,38660.91,0.0,0.0,25773.94,51547.88,38660.91,154643.64,154643.64,1,nan,,,,,nan
304,104878,5533,18420.32,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,80924.68,0.0,0,nan,,,,,nan
305,59187,1760,16033.79,0,1,1,0,1,1,1,1,1,1,0.0,5174.15,6898.87,0.0,19546.79,9773.4,41393.21,41393.21,1,nan,,,,,nan
306,156558,18126,43361.51,1,0,1,1,1,1,1,0,1,1,23767.62,0.0,15845.08,15845.08,31690.16,7922.54,95070.49,95070.48,1,nan,,,,,nan
307,132323,32553,8488.38,0,0,1,0,1,0,1,1,1,1,0.0,0.0,15213.6,0.0,76068.02,0.0,91281.62,91281.62,1,nan,,,,,nan
308,120515,15825,11651.93,0,0,1,1,0,1,0,1,1,0,0.0,0.0,15506.35,15506.35,0.0,62025.38,93038.07,93038.08,1,nan,,,,,nan
309,131622,9827,10511.23,1,0,0,1,1,0,1,1,0,1,27820.94,0.0,0.0,18547.29,64915.53,0.0,111283.77,111283.76,1,nan,,,,,nan
310,68439,10743,5646.43,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,8674.93,37178.26,6196.38,52049.57,52049.57,1,nan,,,,,nan
311,185018,15268,42374.0,1,0,0,1,1,1,0,1,1,0,31844.0,0.0,0.0,21229.33,49535.11,24767.56,127376.0,127376.0,1,nan,,,,,nan
312,94694,26307,18.59,0,0,1,0,1,1,1,0,0,1,0.0,0.0,11394.74,0.0,28486.84,28486.84,68368.41,68368.42,1,nan,,,,,nan
313,129730,13967,33124.08,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,82638.92,82638.92,82638.92,1,,1,,,,
314,122126,28002,29685.6,1,0,1,1,1,1,0,1,0,1,16109.6,0.0,10739.73,10739.73,17899.56,8949.78,64438.4,64438.4,1,nan,,,,,nan
315,172213,14056,14694.6,0,0,1,1,1,0,1,1,1,1,0.0,0.0,23910.4,23910.4,95641.6,0.0,143462.4,143462.40000000002,1,nan,,,,,nan
316,151561,36560,13712.18,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,75966.62,25322.21,101288.82,101288.83,1,nan,,,,,nan
317,52991,11661,847.29,1,0,1,0,1,1,1,1,0,0,10120.68,0.0,6747.12,0.0,13494.24,10120.68,40482.71,40482.72,1,nan,,,,,nan
318,182498,45441,11773.62,0,0,1,1,0,1,1,1,1,1,0.0,0.0,20880.56,20880.56,0.0,83522.25,125283.38,125283.37,1,nan,,,,,nan
319,102511,5085,21973.89,1,0,0,0,1,1,1,1,0,1,18863.03,0.0,0.0,0.0,37726.06,18863.03,75452.11,75452.12,1,nan,,,,,nan
320,196965,19897,49780.52,0,1,0,1,1,1,1,1,0,0,0.0,15910.94,0.0,21214.58,72129.57,18032.39,127287.48,127287.48,1,nan,,,,,nan
321,51335,544,15094.76,0,1,0,1,1,1,0,1,0,0,0.0,4462.03,0.0,5949.37,16856.56,8428.28,35696.24,35696.24,1,nan,,,,,nan
322,180020,33670,20062.65,0,1,1,0,0,1,1,0,0,1,0.0,16472.26395085064,21963.0151228734,0.0,0.0,87852.07092627598,126287.35,126287.35000000002,1,,1,,,,
323,104514,5991,6047.49,0,0,1,0,0,1,1,0,0,0,0.0,0.0,23118.873749999388,0.0,0.0,69356.6362500006,92475.51,92475.51,1,,1,,,,
324,161820,33983,5981.42,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,121855.58,121855.58,121855.58,1,,1,,,,
325,54627,10769,5860.77,0,0,1,1,0,1,1,0,1,0,0.0,0.0,6332.87,6332.87,0.0,25331.49,37997.23,37997.23,1,nan,,,,,nan
326,75090,11380,7944.59,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,47798.92,7966.49,55765.41,55765.41,1,nan,,,,,nan
327,60617,15443,14138.86,1,0,0,0,1,0,1,1,0,1,7758.78,0.0,0.0,0.0,23276.35,0.0,31035.14,31035.13,1,nan,,,,,nan
328,120609,6010,12019.8,1,0,0,0,1,0,1,1,0,1,25644.8,0.0,0.0,0.0,76934.4,0.0,102579.2,102579.2,1,nan,,,,,nan
329,76926,8074,5621.96,1,0,1,0,1,0,0,0,1,0,15807.51,0.0,10538.34,0.0,36884.19,0.0,63230.04,63230.04,1,nan,,,,,nan
330,68858,8877,2460.96,1,0,0,1,0,1,0,0,0,1,13273.86,0.0,0.0,8849.24,0.0,35396.95,57520.04,57520.05,1,nan,,,,,nan
331,104161,20285,2357.88,0,1,1,1,1,1,0,1,1,1,0.0,10189.76,13586.35,13586.35,37847.7,6307.95,81518.12,81518.11,1,nan,,,,,nan
332,62527,5385,4476.87,1,0,0,1,1,1,0,1,0,1,13166.28,0.0,0.0,8777.52,23040.99,7680.33,52665.13,52665.12000000001,1,nan,,,,,nan
