estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,shares_total,distribution_check
107166,810,28992.31,1,0,0,0,1,1,1,0,1,1,19340.92,0.0,0.0,0.0,23209.11,34813.66,77363.69,77363.69,True
99692,18453,2601.21,1,0,0,0,0,1,0,0,0,0,19659.45,0.0,0.0,0.0,0.0,39318.89,78637.79,58978.34,False
195607,20800,46926.82,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,21313.36,71044.54,35522.27,127880.18,127880.16999999998,True
146742,42175,5232.28,1,0,1,1,1,0,0,1,1,1,24833.68,0.0,16555.79,16555.79,41389.47,0.0,99334.72,99334.73000000001,True
102058,21121,26820.75,0,0,1,1,0,1,1,1,1,0,0.0,0.0,9019.38,9019.38,0.0,27058.12,54116.25,45096.88,False
133880,4970,17407.93,1,0,1,0,1,1,0,0,0,1,27875.52,0.0,18583.68,0.0,43361.92,21680.96,111502.07,111502.07999999999,True
70030,3954,14659.27,1,0,0,0,1,1,1,1,0,0,12854.18,0.0,0.0,0.0,25708.36,12854.18,51416.729999999996,51416.72,True
74855,5620,2283.92,0,0,1,1,1,0,1,1,0,1,0.0,0.0,11158.51,11158.51,44634.05,0.0,66951.08,66951.07,True
146903,3128,27432.77,1,0,0,0,1,1,1,0,1,0,29085.56,0.0,0.0,0.0,74791.43,12465.24,116342.23,116342.23,True
143472,38348,20904.64,0,1,1,1,1,1,1,0,0,0,0.0,10527.42,14036.56,14036.56,22809.41,22809.41,84219.36,84219.36,True
166409,32339,7989.82,0,0,1,0,1,0,1,1,0,1,0.0,0.0,21013.36,0.0,105066.82,0.0,126080.18,126080.18000000001,True
185792,19091,33185.4,1,0,0,0,1,1,1,1,1,0,33378.9,0.0,0.0,0.0,50068.35,50068.35,133515.6,133515.6,True
69526,5905,2965.19,1,0,0,1,1,0,1,1,0,0,15163.95,0.0,0.0,10109.3,35382.56,0.0,60655.81,60655.81,True
188165,26159,37950.04,0,1,1,0,1,1,1,1,1,0,0.0,15506.99,20675.99,0.0,35149.19,52723.78,124055.95999999999,124055.95000000001,True
150227,15782,12100.69,0,0,1,0,0,1,0,1,1,0,0.0,0.0,20390.72,0.0,0.0,81562.87,122344.31,101953.59,False
64555,9162,12437.4,1,0,0,0,0,1,0,1,0,1,10738.9,0.0,0.0,0.0,0.0,28637.07,42955.6,39375.97,False
114582,7875,1120.65,1,0,1,1,1,1,1,1,1,1,26396.59,0.0,17597.72,17597.72,29329.54,14664.77,105586.35,105586.34000000001,True
59115,14669,13219.97,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,20817.35,10408.68,31226.03,31226.03,True
119168,34891,8612.84,0,1,1,1,0,1,1,1,0,1,0.0,8407.13,11209.51,11209.51,0.0,44838.02,75664.16,75664.17,True
125724,2650,35401.66,1,0,1,1,1,1,1,0,1,0,21918.08,0.0,14612.06,14612.06,14612.06,21918.08,87672.34,87672.34,True
149711,33747,25644.83,1,0,1,0,0,0,0,1,1,0,45159.58,0.0,45159.59,0.0,0.0,0.0,90319.17,90319.17,True
146360,30077,19684.35,0,0,1,1,0,1,1,1,0,0,0.0,0.0,16099.77,16099.77,0.0,64399.1,96598.65,96598.64,True
58269,418,5503.48,1,0,0,1,1,1,1,1,0,1,13086.88,0.0,0.0,8724.59,24428.84,6107.21,52347.520000000004,52347.52,True
61744,1833,1400.34,0,0,1,1,0,1,0,1,1,1,0.0,0.0,9751.78,9751.78,0.0,39007.11,58510.66,58510.67,True
121911,33572,9124.47,1,0,0,1,1,0,1,1,0,1,19803.63,0.0,0.0,13202.42,46208.48,0.0,79214.53,79214.53,True
141864,413,20755.66,0,1,1,0,1,1,0,0,1,1,0.0,15086.92,20115.89,0.0,42746.27,42746.27,120695.34,120695.34999999998,True
188701,55076,8410.44,1,0,0,0,1,0,0,0,1,1,31303.64,0.0,0.0,0.0,93910.92,0.0,125214.56,125214.56,True
108246,21476,19662.19,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,11184.63,27961.59,27961.59,67107.81,67107.81,True
131259,13808,28403.93,1,0,0,0,1,0,1,1,0,0,22261.77,0.0,0.0,0.0,66785.3,0.0,89047.07,89047.07,True
145876,10548,42624.24,0,0,1,1,0,1,1,1,0,0,0.0,0.0,15450.63,15450.63,0.0,61802.51,92703.76000000001,92703.77,True
126085,17694,4629.31,0,0,1,1,1,1,1,0,1,1,0.0,0.0,17293.61,17293.61,46116.31,23058.15,103761.69,103761.68,True
93407,17349,3137.86,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,36460.07,36460.07,72920.14,72920.14,True
191953,48791,15782.72,1,0,0,1,0,1,1,1,1,1,31844.82,0.0,0.0,21229.88,0.0,63689.64,127379.28,116764.34,False
117063,18632,22072.0,0,0,1,1,0,1,1,1,0,1,0.0,0.0,12726.5,12726.5,0.0,50906.0,76359.0,76359.0,True
50312,7422,8615.18,0,0,1,0,1,1,1,1,1,1,0.0,0.0,5712.47,0.0,19041.57,9520.78,34274.82,34274.82,True
79330,19046,10537.2,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,8291.13,33164.53,8291.13,49746.8,49746.78999999999,True
82487,19544,4347.69,0,1,1,0,1,1,1,0,1,0,0.0,7324.41,9765.88,0.0,20752.51,20752.51,58595.31,58595.31,True
52859,3721,13974.37,1,0,0,1,1,0,0,0,0,0,8790.91,0.0,0.0,5860.6,20512.12,0.0,35163.63,35163.63,True
56869,16161,6186.31,1,0,0,0,0,0,1,1,1,1,17260.85,0.0,0.0,0.0,0.0,0.0,34521.69,17260.85,False
109591,25507,20034.69,1,0,1,1,1,1,1,0,0,1,16012.33,0.0,10674.88,10674.88,21349.77,5337.44,64049.31,64049.3,True
149867,31700,38353.3,0,1,1,0,1,0,1,1,0,0,0.0,9976.71,13302.28,0.0,56534.7,0.0,79813.7,79813.69,True
186185,44054,17337.45,0,0,1,0,1,1,1,1,1,1,0.0,0.0,20798.92,0.0,77995.97,25998.66,124793.55,124793.55,True
58405,12097,6010.61,0,0,1,0,1,0,0,1,1,0,0.0,0.0,6716.23,0.0,33581.16,0.0,40297.39,40297.39,True
184897,10678,3596.85,1,0,0,0,1,1,0,1,1,1,42655.54,0.0,0.0,0.0,95974.96,31991.65,170622.15,170622.15,True
104138,23433,2734.44,1,0,0,0,1,1,1,0,1,0,19492.64,0.0,0.0,0.0,38985.28,19492.64,77970.56,77970.56,True
178176,29300,2575.55,1,0,1,0,0,0,1,0,0,0,73150.23,0.0,24383.41,0.0,0.0,0.0,146300.45,97533.64,False
151976,23754,36251.64,1,0,1,1,1,1,0,1,1,1,22992.59,0.0,15328.39,15328.39,25547.32,12773.66,91970.36,91970.35,True
141791,24935,31457.91,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,85398.09,0.0,85398.09,85398.09,True
57213,14527,9653.75,1,0,0,1,1,1,1,1,1,1,8258.06,0.0,0.0,5505.38,14451.61,4817.2,33032.25,33032.25,True
114300,21072,7234.8,0,0,1,1,1,1,1,0,1,0,0.0,0.0,14332.2,14332.2,45863.04,11465.76,85993.2,85993.2,True
175969,12039,4975.1,1,0,0,1,0,1,1,1,1,1,36681.9,0.0,0.0,24454.6,0.0,97818.4,158954.9,158954.9,True
140841,360,18287.87,1,0,1,0,1,1,0,0,1,1,30548.28,0.0,20365.52,0.0,57023.46,14255.87,122193.13,122193.13,True
186782,14172,56370.57,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,116239.43,0.0,116239.43,116239.43,True
191977,33586,27191.99,1,0,1,1,1,1,1,0,1,0,32799.75,0.0,21866.5,21866.5,36444.17,18222.08,131199.01,131199.0,True
143374,19570,38128.75,1,0,1,0,1,1,1,0,1,1,21418.81,0.0,14279.21,0.0,24988.61,24988.61,85675.25,85675.24,True
140874,33437,1648.1,0,1,1,1,1,1,0,1,1,0,0.0,13223.61,17631.48,17631.48,28651.16,28651.16,105788.9,105788.89,True
165884,13823,39562.52,1,0,0,1,1,1,0,1,0,1,28124.62,0.0,0.0,18749.75,43749.41,21874.7,112498.48000000001,112498.48,True
73032,9226,16510.58,1,0,1,0,1,1,1,1,1,1,11823.85,0.0,7882.57,0.0,20691.75,6897.25,47295.42,47295.42,True
53202,10241,3247.55,1,0,0,1,0,0,1,1,1,0,19856.72,0.0,0.0,6618.91,0.0,0.0,39713.45,26475.63,False
152870,4936,25560.24,0,0,1,0,1,0,1,1,1,0,0.0,0.0,20395.63,0.0,101978.13,0.0,122373.76,122373.76000000001,True
60399,7677,15852.46,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,24579.69,12289.85,36869.54,36869.54,True
184733,20660,47327.13,0,0,1,1,0,1,1,1,0,1,0.0,0.0,19457.64,19457.64,0.0,77830.58,116745.87,116745.86,True
114098,8775,7992.37,1,0,1,1,0,0,1,0,0,0,48665.32,0.0,16221.77,16221.77,0.0,0.0,97330.63,81108.86,False
155635,19463,40311.31,1,0,1,0,1,1,1,0,0,0,23965.17,0.0,15976.78,0.0,37279.16,18639.58,95860.69,95860.69,True
188516,44520,8767.23,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,54091.51,81137.26,135228.77,135228.77,True
190003,39332,21450.46,1,0,0,1,1,1,0,1,1,0,32305.14,0.0,0.0,21536.76,56533.99,18844.66,129220.54000000001,129220.54999999999,True
70815,3102,6538.34,0,0,1,1,1,1,1,0,1,1,0.0,0.0,10195.78,10195.78,34956.95,5826.16,61174.66,61174.67,True
105654,22850,4576.63,0,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,13037.89,48892.11,16297.37,78227.37,78227.37,True
121856,33756,4343.34,0,1,0,0,1,1,1,0,1,0,0.0,10469.58,0.0,0.0,36643.54,36643.54,83756.66,83756.66,True
87320,3350,20695.86,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,10545.69,0.0,31637.07,63274.14,42182.76,False
90576,24861,15741.13,1,0,0,0,1,0,1,1,0,1,12493.47,0.0,0.0,0.0,37480.4,0.0,49973.87,49973.87,True
157506,23560,14595.0,0,0,1,1,1,1,1,1,0,1,0.0,0.0,19891.83,19891.83,63653.87,15913.47,119351.0,119351.0,True
81143,16142,7257.58,1,0,1,0,1,1,1,1,1,1,14435.85,0.0,9623.9,0.0,16841.83,16841.83,57743.42,57743.41,True
128733,26924,16275.18,0,0,1,0,1,0,1,0,1,1,0.0,0.0,14255.64,0.0,71278.18,0.0,85533.82,85533.81999999999,True
80356,10847,21905.98,0,0,1,0,0,1,0,0,0,1,0.0,0.0,7933.84,0.0,0.0,31735.35,47603.020000000004,39669.19,False
175626,11815,42944.52,0,0,1,1,0,0,0,1,0,1,0.0,0.0,100722.07,20144.41,0.0,0.0,120866.48000000001,120866.48000000001,True
55244,7683,12215.36,1,0,0,1,1,1,1,0,0,1,8836.41,0.0,0.0,5890.94,15463.72,5154.57,35345.64,35345.64,True
195905,475,17291.43,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,133603.93,44534.64,178138.57,178138.57,True
73793,19770,4826.17,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,8199.47,27331.57,13665.79,49196.83,49196.83,True
129158,37990,25590.65,1,0,0,0,1,0,1,0,1,1,16394.34,0.0,0.0,0.0,49183.01,0.0,65577.35,65577.35,True
112046,19581,24235.43,1,0,0,1,0,1,0,1,1,1,17057.39,0.0,0.0,11371.6,0.0,34114.79,68229.57,62543.78,False
115442,32456,4867.4,1,0,0,0,1,1,0,0,0,0,19529.65,0.0,0.0,0.0,23435.58,35153.37,78118.6,78118.6,True
190876,49676,30759.57,1,0,1,0,1,1,1,0,1,1,27610.11,0.0,18406.74,0.0,48317.69,16105.9,110440.43,110440.44,True
99294,14998,2321.5,1,0,1,0,1,1,0,0,0,0,20493.62,0.0,13662.42,0.0,31878.97,15939.49,81974.5,81974.50000000001,True
119462,21951,8136.56,0,1,1,1,1,1,1,1,1,0,0.0,11171.81,14895.74,14895.74,36308.37,12102.79,89374.44,89374.45000000001,True
53218,2604,8818.17,1,0,1,0,1,0,1,1,0,1,10448.96,0.0,6965.97,0.0,24380.9,0.0,41795.83,41795.83,True
162278,46177,21131.26,0,1,1,0,1,1,1,1,1,1,0.0,11871.22,15828.29,0.0,44846.82,22423.41,94969.74,94969.74,True
184656,55282,3127.5,1,0,1,1,1,1,0,1,0,0,31561.62,0.0,21041.08,21041.08,30058.69,22544.02,126246.5,126246.49,True
60466,11833,1084.33,1,0,0,1,0,1,1,1,1,1,11887.17,0.0,0.0,7924.78,0.0,23774.33,47548.67,43586.28,False
104532,545,27697.05,1,0,1,0,1,1,1,1,0,1,19072.49,0.0,12714.99,0.0,22251.24,22251.24,76289.95,76289.96,True
103260,27850,3823.94,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,11931.01,59655.05,0.0,71586.06,71586.06,True
166442,20078,3559.34,1,0,0,0,1,0,1,1,1,0,35701.17,0.0,0.0,0.0,107103.49,0.0,142804.66,142804.66,True
169008,30691,753.62,0,0,1,1,1,1,1,0,1,0,0.0,0.0,22927.23,22927.23,52405.1,39303.82,137563.38,137563.38,True
107524,8220,21125.14,0,1,1,0,0,0,1,1,1,1,0.0,19544.72,13029.81,0.0,0.0,0.0,78178.86,32574.53,False
73173,21099,9883.89,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,7031.68,23438.95,11719.48,42190.11,42190.11,True
109107,17425,19507.79,1,0,1,0,1,1,1,1,1,1,18043.55,0.0,12029.03,0.0,36087.1,6014.52,72174.20999999999,72174.2,True
61894,4338,7831.04,1,0,1,1,1,1,1,1,0,1,12431.24,0.0,8287.49,8287.49,13812.49,6906.24,49724.96,49724.95,True
82795,16601,7348.56,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,9807.57,42032.46,7005.41,58845.44,58845.44,True
96274,14423,7294.61,0,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,12426.06,62130.33,0.0,74556.39,74556.39,True
180947,33106,46208.03,1,0,0,0,1,0,1,0,0,0,25408.24,0.0,0.0,0.0,76224.73,0.0,101632.97,101632.97,True
58333,10998,286.37,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,7841.44,0.0,31365.75,47048.63,39207.19,False
115147,24564,3746.89,1,0,0,1,1,1,0,1,1,0,21709.03,0.0,0.0,14472.68,37990.8,12663.6,86836.11,86836.11000000002,True
165612,27293,12155.88,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,84108.75,126163.12,84108.75,False
91694,19402,23122.73,0,1,1,0,1,0,0,0,0,1,0.0,6146.16,8194.88,0.0,34828.23,0.0,49169.270000000004,49169.270000000004,True
77390,12141,9680.52,1,0,1,1,0,1,1,1,1,1,11113.7,0.0,7409.13,7409.13,0.0,29636.52,55568.479999999996,55568.48,True
150874,19689,35050.41,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,16022.43,60084.12,20028.04,96134.59,96134.59,True
61106,10403,4030.29,1,0,0,1,1,1,1,0,1,1,11668.18,0.0,0.0,7778.78,13612.87,13612.87,46672.71,46672.700000000004,True
77031,18811,16326.12,0,0,1,1,1,1,1,1,0,1,0.0,0.0,6982.31,6982.31,13964.63,13964.63,41893.88,41893.88,True
161457,4477,2336.36,1,0,0,1,1,1,0,1,0,0,38660.91,0.0,0.0,25773.94,51547.88,38660.91,154643.64,154643.64,True
104878,5533,18420.32,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,80924.68,0.0,False
59187,1760,16033.79,0,1,1,0,1,1,1,1,1,1,0.0,5174.15,6898.87,0.0,19546.79,9773.4,41393.21,41393.21,True
156558,18126,43361.51,1,0,1,1,1,1,1,0,1,1,23767.62,0.0,15845.08,15845.08,31690.16,7922.54,95070.48999999999,95070.48,True
132323,32553,8488.38,0,0,1,0,1,0,1,1,1,1,0.0,0.0,15213.6,0.0,76068.02,0.0,91281.62,91281.62000000001,True
120515,15825,11651.93,0,0,1,1,0,1,0,1,1,0,0.0,0.0,15506.35,15506.35,0.0,62025.38,93038.07,93038.08,True
131622,9827,10511.23,1,0,0,1,1,0,1,1,0,1,27820.94,0.0,0.0,18547.29,64915.53,0.0,111283.77,111283.76,True
68439,10743,5646.43,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,8674.93,37178.26,6196.38,52049.57,52049.57,True
185018,15268,42374.0,1,0,0,1,1,1,0,1,1,0,31844.0,0.0,0.0,21229.33,49535.11,24767.56,127376.0,127376.0,True
94694,26307,18.59,0,0,1,0,1,1,1,0,0,1,0.0,0.0,11394.74,0.0,28486.84,28486.84,68368.41,68368.42,True
129730,13967,33124.08,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,55092.61,82638.92,55092.61,False
122126,28002,29685.6,1,0,1,1,1,1,0,1,0,1,16109.6,0.0,10739.73,10739.73,17899.56,8949.78,64438.4,64438.399999999994,True
172213,14056,14694.6,0,0,1,1,1,0,1,1,1,1,0.0,0.0,23910.4,23910.4,95641.6,0.0,143462.4,143462.40000000002,True
151561,36560,13712.18,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,75966.62,25322.21,101288.82,101288.82999999999,True
52991,11661,847.29,1,0,1,0,1,1,1,1,0,0,10120.68,0.0,6747.12,0.0,13494.24,10120.68,40482.71,40482.72,True
182498,45441,11773.62,0,0,1,1,0,1,1,1,1,1,0.0,0.0,20880.56,20880.56,0.0,83522.25,125283.38,125283.37,True
102511,5085,21973.89,1,0,0,0,1,1,1,1,0,1,18863.03,0.0,0.0,0.0,37726.06,18863.03,75452.11,75452.12,True
196965,19897,49780.52,0,1,0,1,1,1,1,1,0,0,0.0,15910.94,0.0,21214.58,72129.57,18032.39,127287.48000000001,127287.48000000001,True
51335,544,15094.76,0,1,0,1,1,1,0,1,0,0,0.0,4462.03,0.0,5949.37,16856.56,8428.28,35696.24,35696.24,True
180020,33670,20062.65,0,1,1,0,0,1,1,0,0,1,0.0,15785.92,21047.89,0.0,0.0,84191.57,126287.35,121025.38,False
104514,5991,6047.49,0,0,1,0,0,1,1,0,0,0,0.0,0.0,15412.58,0.0,0.0,46237.75,92475.51,61650.33,False
161820,33983,5981.42,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,81237.05,121855.58,81237.05,False
54627,10769,5860.77,0,0,1,1,0,1,1,0,1,0,0.0,0.0,6332.87,6332.87,0.0,25331.49,37997.229999999996,37997.23,True
75090,11380,7944.59,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,47798.92,7966.49,55765.41,55765.409999999996,True
60617,15443,14138.86,1,0,0,0,1,0,1,1,0,1,7758.78,0.0,0.0,0.0,23276.35,0.0,31035.14,31035.129999999997,True
120609,6010,12019.8,1,0,0,0,1,0,1,1,0,1,25644.8,0.0,0.0,0.0,76934.4,0.0,102579.2,102579.2,True
76926,8074,5621.96,1,0,1,0,1,0,0,0,1,0,15807.51,0.0,10538.34,0.0,36884.19,0.0,63230.04,63230.04,True
68858,8877,2460.96,1,0,0,1,0,1,0,0,0,1,13273.86,0.0,0.0,8849.24,0.0,35396.95,57520.04,57520.049999999996,True
104161,20285,2357.88,0,1,1,1,1,1,0,1,1,1,0.0,10189.76,13586.35,13586.35,37847.7,6307.95,81518.12,81518.11,True
62527,5385,4476.87,1,0,0,1,1,1,0,1,0,1,13166.28,0.0,0.0,8777.52,23040.99,7680.33,52665.13,52665.12000000001,True
68428,19578,3665.15,0,0,1,1,1,1,0,0,1,1,0.0,0.0,7530.81,7530.81,17213.28,12909.96,45184.85,45184.86,True
65765,2440,10406.13,0,1,1,1,1,1,1,0,1,0,0.0,6614.86,8819.81,8819.81,24569.48,4094.91,52918.87,52918.869999999995,True
57443,7120,11106.26,1,0,0,0,1,1,0,1,0,1,9804.18,0.0,0.0,0.0,22059.42,7353.14,39216.74,39216.74,True
193478,57213,32853.9,0,1,1,0,1,1,0,0,1,0,0.0,12926.39,17235.18,0.0,62785.31,10464.22,103411.1,103411.1,True
92201,10360,2609.66,0,1,1,1,0,1,0,0,1,1,0.0,8803.48,11737.98,11737.98,0.0,46951.91,79231.34,79231.35,True
164457,15439,31746.75,1,0,1,0,1,1,1,1,0,0,29317.81,0.0,19545.21,0.0,45605.49,22802.74,117271.25,117271.25000000001,True
80703,16163,18763.66,1,0,0,0,1,0,1,1,0,1,11444.08,0.0,0.0,0.0,34332.25,0.0,45776.34,45776.33,True
186290,14360,24412.49,0,1,1,0,1,1,1,1,0,0,0.0,18439.69,24586.25,0.0,52245.78,52245.78,147517.51,147517.5,True
169326,26668,2352.26,0,0,1,0,1,1,1,1,1,0,0.0,0.0,23384.29,0.0,100218.39,16703.06,140305.74,140305.74,True
175093,15059,43846.16,0,1,0,1,1,1,1,1,0,0,0.0,14523.48,0.0,19364.64,61724.79,20574.93,116187.84,116187.84,True
167231,35422,9427.25,0,1,0,0,1,1,1,1,1,1,0.0,15297.72,0.0,0.0,91786.31,15297.72,122381.75,122381.75,True
80058,8817,6786.73,0,0,1,1,0,1,0,0,1,0,0.0,0.0,10742.38,10742.38,0.0,32227.14,64454.270000000004,53711.899999999994,False
114826,1550,32962.11,0,0,1,1,1,1,0,0,0,1,0.0,0.0,13385.65,13385.65,21417.04,32125.56,80313.89,80313.9,True
163301,3838,51021.85,1,0,1,0,1,0,1,1,0,1,27110.29,0.0,18073.52,0.0,63257.34,0.0,108441.15,108441.15,True
93604,2821,17407.56,0,0,1,0,0,0,1,0,0,0,0.0,0.0,12229.24,0.0,0.0,0.0,73375.44,12229.24,False
62075,16729,3858.65,1,0,1,0,0,1,1,0,1,0,9574.0,0.0,6382.67,0.0,0.0,25530.68,41487.35,41487.35,True
163092,34182,15870.7,0,0,1,0,0,1,1,1,1,1,0.0,0.0,18839.88,0.0,0.0,75359.53,113039.3,94199.41,False
103640,14496,8616.66,1,0,0,0,1,0,0,0,1,0,20131.83,0.0,0.0,0.0,60395.5,0.0,80527.34,80527.33,True
97701,26420,5048.75,0,1,1,0,1,1,1,0,1,1,0.0,8279.03,11038.71,0.0,37531.61,9382.9,66232.25,66232.25,True
96083,24792,16281.35,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,9168.27,45841.38,0.0,55009.65,55009.649999999994,True
100344,21961,23279.74,0,0,1,1,1,0,0,0,0,0,0.0,0.0,9183.88,9183.88,36735.51,0.0,55103.259999999995,55103.270000000004,True
182920,2453,5163.56,0,0,1,0,1,1,1,1,1,1,0.0,0.0,29217.24,0.0,97390.8,48695.4,175303.44,175303.44,True
132391,2510,21547.83,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,18055.53,36111.06,54166.58,108333.17,108333.17,True
77957,18754,14541.69,1,0,1,0,0,0,0,1,1,1,22330.65,0.0,22330.65,0.0,0.0,0.0,44661.31,44661.3,True
96134,4328,16626.74,1,0,0,1,1,1,1,1,1,0,18794.81,0.0,0.0,12529.88,17541.83,26312.74,75179.26,75179.26000000001,True
57571,3301,8675.8,1,0,1,1,0,0,1,1,1,0,22797.1,0.0,7599.03,7599.03,0.0,0.0,45594.2,37995.159999999996,False
180746,49954,32613.14,1,0,1,0,0,0,1,1,0,1,49089.43,0.0,16363.14,0.0,0.0,0.0,98178.86,65452.57,False
186636,24368,33615.79,0,0,1,0,0,0,1,0,0,0,0.0,0.0,21442.03,0.0,0.0,0.0,128652.20999999999,21442.03,False
163413,36968,4652.09,0,0,1,0,1,1,0,1,0,1,0.0,0.0,20298.82,0.0,67662.73,33831.36,121792.91,121792.90999999999,True
106005,21954,5436.62,1,0,0,0,1,1,1,1,1,0,19653.6,0.0,0.0,0.0,29480.39,29480.39,78614.38,78614.38,True
95119,6707,3792.39,1,0,1,1,0,1,1,1,1,1,16923.92,0.0,11282.61,11282.61,0.0,45130.46,84619.61,84619.6,True
90676,1902,1534.43,1,0,1,0,1,1,0,1,1,0,21809.89,0.0,14539.93,0.0,38167.31,12722.44,87239.57,87239.57,True
105784,16752,12876.44,1,0,0,1,1,0,0,1,1,0,19038.89,0.0,0.0,12692.59,44424.08,0.0,76155.56,76155.56,True
63351,6450,3569.65,1,0,0,0,1,1,1,1,0,1,13332.84,0.0,0.0,0.0,26665.67,13332.84,53331.35,53331.34999999999,True
175516,48518,12221.44,1,0,0,0,0,1,0,1,0,1,28694.14,0.0,0.0,0.0,0.0,76517.71,114776.56,105211.85,False
148988,25728,27594.94,0,1,1,0,1,0,1,0,0,1,0.0,11958.13,15944.18,0.0,67762.75,0.0,95665.06,95665.06,True
79832,23848,7101.44,0,1,0,0,1,1,0,0,1,0,0.0,6110.32,0.0,0.0,36661.92,6110.32,48882.56,48882.56,True
61632,10701,1832.81,0,0,1,1,1,1,0,1,0,0,0.0,0.0,8183.03,8183.03,13092.85,19639.28,49098.19,49098.19,True
143217,25836,20586.72,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,16132.38,53774.6,26887.3,96794.28,96794.28,True
65149,11265,5107.78,1,0,0,0,1,1,1,0,0,0,12194.06,0.0,0.0,0.0,24388.11,12194.06,48776.22,48776.229999999996,True
186046,44607,13966.63,0,0,1,0,1,1,1,1,0,1,0.0,0.0,21245.39,0.0,70817.98,35408.99,127472.37,127472.35999999999,True
124361,27064,13531.67,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,13960.89,69804.44,0.0,83765.33,83765.33,True
81264,18901,11898.32,1,0,0,1,1,1,1,0,1,1,12616.17,0.0,0.0,8410.78,19625.15,9812.58,50464.68,50464.68000000001,True
71394,20133,15575.88,1,0,1,0,0,1,1,0,1,1,8235.03,0.0,5490.02,0.0,0.0,21960.07,35685.12,35685.12,True
144853,40656,32930.65,0,0,1,1,1,1,1,0,0,0,0.0,0.0,11877.73,11877.73,40723.63,6787.27,71266.35,71266.36,True
177513,39071,7114.83,0,1,1,0,1,1,1,0,1,1,0.0,16415.9,21887.86,0.0,62015.61,31007.8,131327.17,131327.16999999998,True
197597,29248,18217.19,0,1,0,1,1,0,1,1,1,0,0.0,18766.48,0.0,25021.97,106343.37,0.0,150131.81,150131.82,True
132038,38239,12767.72,0,1,0,0,1,1,0,1,0,0,0.0,10128.91,0.0,0.0,56721.9,14180.47,81031.28,81031.28,True
181933,50017,35551.19,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,16060.8,0.0,64243.21,96364.81,80304.01,False
129486,9746,11196.26,1,0,1,1,1,0,1,0,0,0,27135.94,0.0,18090.62,18090.62,45226.56,0.0,108543.74,108543.73999999999,True
96689,16598,18739.9,1,0,1,0,0,1,1,0,0,1,14157.95,0.0,9438.63,0.0,0.0,37754.52,61351.1,61351.1,True
184013,41769,30140.25,0,1,1,0,1,1,0,1,1,1,0.0,14012.97,18683.96,0.0,39703.41,39703.41,112103.75,112103.75,True
126589,6716,26306.2,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,62377.87,31188.93,93566.8,93566.8,True
79782,5151,1673.8,1,0,0,1,1,1,1,0,0,0,18239.3,0.0,0.0,12159.53,21279.18,21279.18,72957.2,72957.19,True
74929,15981,4112.77,1,0,0,1,1,0,1,1,1,1,13708.81,0.0,0.0,9139.2,31987.22,0.0,54835.229999999996,54835.23,True
64379,10984,15426.25,0,1,1,0,1,1,0,0,0,1,0.0,4746.09,6328.12,0.0,15368.3,11526.23,37968.75,37968.74,True
185543,48318,23724.29,1,0,1,0,1,0,1,0,0,0,28375.18,0.0,18916.78,0.0,66208.75,0.0,113500.70999999999,113500.70999999999,True
