record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,total_shares,share_discrepancy
177,138020,23296,8761.92,False,0,False,False,0,3,1,0,False,False,0.0,0.0,0.0,0.0,0.0,70641.39,105962.08,70641.39,35320.69
178,129039,5773,29606.73,False,0,False,True,3,1,0,1,False,False,0.0,0.0,0.0,15609.88,66899.48,11149.91,93659.27,93659.27,0.0
179,199151,3751,29287.53,True,0,False,False,0,0,2,2,False,False,83056.24,0.0,0.0,0.0,0.0,0.0,166112.47,83056.24,83056.23
180,113203,12357,30357.63,False,1,True,False,3,0,0,2,False,False,0.0,8811.05,11748.06,0.0,49929.26,0.0,70488.37,70488.37,0.0
181,108896,16753,14877.98,False,1,True,True,3,2,0,1,False,False,0.0,9658.13,12877.5,12877.5,31388.91,10462.97,77265.02,77265.01,0.010000000009313226
182,50904,1209,6390.95,True,0,True,False,0,0,1,0,False,False,21652.03,0.0,7217.34,0.0,0.0,0.0,43304.05,28869.37,14434.680000000004
183,77165,12147,19716.64,True,0,False,True,2,0,0,0,True,True,11325.34,0.0,0.0,7550.23,26425.79,0.0,45301.36,45301.36,0.0
184,105636,20584,7126.34,False,0,False,False,2,1,2,1,False,False,0.0,0.0,0.0,0.0,62340.53,15585.13,77925.66,77925.66,0.0
185,139814,17523,10694.77,False,0,False,False,3,2,0,1,True,True,0.0,0.0,0.0,0.0,83697.17,27899.06,111596.23,111596.23,0.0
186,52187,15173,4798.83,False,0,True,False,3,1,2,1,False,True,0.0,0.0,5369.19,0.0,23010.84,3835.14,32215.17,32215.17,0.0
187,108133,31777,12600.94,True,0,False,True,2,3,2,0,True,True,15938.76,0.0,0.0,10625.84,21251.69,15938.77,63755.06,63755.06,0.0
188,77711,12718,12175.1,False,0,False,False,2,2,1,1,False,False,0.0,0.0,0.0,0.0,35211.93,17605.97,52817.9,52817.9,0.0
189,198600,37760,20501.0,True,0,False,True,0,3,1,0,False,True,32385.92,0.0,0.0,21590.62,0.0,86362.46,140339.0,140339.0,0.0
190,124908,18933,23300.76,False,0,False,True,3,0,0,1,False,False,0.0,0.0,0.0,13779.04,68895.2,0.0,82674.24,82674.23999999999,1.4551915228366852e-11
191,135174,10106,20928.07,True,0,True,True,1,0,2,0,False,False,26034.98,0.0,17356.65,17356.65,43391.64,0.0,104139.93,104139.92000000001,0.009999999980209395
192,69060,14043,7577.39,True,0,False,True,1,0,2,1,False,True,11859.9,0.0,0.0,7906.6,27673.11,0.0,47439.61,47439.61,0.0
193,115127,2050,18242.18,True,0,False,False,0,0,0,1,True,True,47417.41,0.0,0.0,0.0,0.0,0.0,94834.82,47417.41,47417.41
194,99337,12918,8223.0,False,0,False,True,1,3,1,2,True,False,0.0,0.0,0.0,13032.67,26065.33,39098.0,78196.0,78196.0,0.0
195,107166,810,28992.31,True,0,False,False,1,3,1,0,True,True,19340.92,0.0,0.0,0.0,23209.11,34813.66,77363.69,77363.69,0.0
196,99692,18453,2601.21,True,0,False,False,0,1,0,0,False,False,19659.45,0.0,0.0,0.0,0.0,39318.89,78637.79,58978.34,19659.449999999997
197,195607,20800,46926.82,False,0,False,True,1,1,1,1,False,False,0.0,0.0,0.0,21313.36,71044.54,35522.27,127880.18,127880.16999999998,0.010000000009313226
198,146742,42175,5232.28,True,0,True,True,2,0,0,1,True,True,24833.68,0.0,16555.79,16555.79,41389.47,0.0,99334.72,99334.73000000001,-0.010000000009313226
199,102058,21121,26820.75,False,0,True,True,0,1,1,2,True,False,0.0,0.0,9019.38,9019.38,0.0,27058.12,54116.25,45096.88,9019.370000000003
200,133880,4970,17407.93,True,0,True,False,2,2,0,0,False,True,27875.52,0.0,18583.68,0.0,43361.92,21680.96,111502.07,111502.07999999999,-0.009999999980209395
201,70030,3954,14659.27,True,0,False,False,3,3,2,2,False,False,12854.18,0.0,0.0,0.0,25708.36,12854.18,51416.729999999996,51416.72,0.00999999999476131
202,74855,5620,2283.92,False,0,True,True,2,0,1,1,False,True,0.0,0.0,11158.51,11158.51,44634.05,0.0,66951.08,66951.07,0.00999999999476131
203,146903,3128,27432.77,True,0,False,False,3,1,2,0,True,False,29085.56,0.0,0.0,0.0,74791.43,12465.24,116342.23,116342.23,0.0
204,143472,38348,20904.64,False,1,True,True,1,2,1,0,False,False,0.0,10527.42,14036.56,14036.56,22809.41,22809.41,84219.36,84219.36,0.0
205,166409,32339,7989.82,False,0,True,False,1,0,1,1,False,True,0.0,0.0,21013.36,0.0,105066.82,0.0,126080.18,126080.18000000001,-1.4551915228366852e-11
206,185792,19091,33185.4,True,0,False,False,1,2,2,1,True,False,33378.9,0.0,0.0,0.0,50068.35,50068.35,133515.6,133515.6,0.0
207,69526,5905,2965.19,True,0,False,True,2,0,2,1,False,False,15163.95,0.0,0.0,10109.3,35382.56,0.0,60655.81,60655.81,0.0
208,188165,26159,37950.04,False,1,True,False,1,3,1,2,True,False,0.0,15506.99,20675.99,0.0,35149.19,52723.78,124055.95999999999,124055.95000000001,0.009999999980209395
209,150227,15782,12100.69,False,0,True,False,0,3,0,2,True,False,0.0,0.0,20390.72,0.0,0.0,81562.87,122344.31,101953.59,20390.72
210,64555,9162,12437.4,True,0,False,False,0,3,0,1,False,True,10738.9,0.0,0.0,0.0,0.0,28637.07,42955.6,39375.97,3579.6299999999974
211,114582,7875,1120.65,True,0,True,True,1,1,2,2,True,True,26396.59,0.0,17597.72,17597.72,29329.54,14664.77,105586.35,105586.34000000001,0.00999999999476131
212,59115,14669,13219.97,False,0,False,False,2,2,2,1,False,True,0.0,0.0,0.0,0.0,20817.35,10408.68,31226.03,31226.03,0.0
213,119168,34891,8612.84,False,1,True,True,0,2,2,1,False,True,0.0,8407.13,11209.51,11209.51,0.0,44838.02,75664.16,75664.17,-0.00999999999476131
214,125724,2650,35401.66,True,0,True,True,1,3,2,0,True,False,21918.08,0.0,14612.06,14612.06,14612.06,21918.08,87672.34,87672.34,0.0
215,149711,33747,25644.83,True,0,True,False,0,0,0,1,True,False,45159.58,0.0,45159.59,0.0,0.0,0.0,90319.17,90319.17,0.0
216,146360,30077,19684.35,False,0,True,True,0,3,1,1,False,False,0.0,0.0,16099.77,16099.77,0.0,64399.1,96598.65,96598.64,0.00999999999476131
217,58269,418,5503.48,True,0,False,True,2,1,2,2,False,True,13086.88,0.0,0.0,8724.59,24428.84,6107.21,52347.520000000004,52347.52,7.275957614183426e-12
218,61744,1833,1400.34,False,0,True,True,0,2,0,1,True,True,0.0,0.0,9751.78,9751.78,0.0,39007.11,58510.66,58510.67,-0.00999999999476131
219,121911,33572,9124.47,True,0,False,True,3,0,2,2,False,True,19803.63,0.0,0.0,13202.42,46208.48,0.0,79214.53,79214.53,0.0
220,141864,413,20755.66,False,1,True,False,1,2,0,0,True,True,0.0,15086.92,20115.89,0.0,42746.27,42746.27,120695.34,120695.34999999998,-0.009999999980209395
221,188701,55076,8410.44,True,0,False,False,1,0,0,0,True,True,31303.64,0.0,0.0,0.0,93910.92,0.0,125214.56,125214.56,0.0
222,108246,21476,19662.19,False,0,False,True,1,2,0,1,True,False,0.0,0.0,0.0,11184.63,27961.59,27961.59,67107.81,67107.81,0.0
223,131259,13808,28403.93,True,0,False,False,1,0,1,2,False,False,22261.77,0.0,0.0,0.0,66785.3,0.0,89047.07,89047.07,0.0
224,145876,10548,42624.24,False,0,True,True,0,2,2,1,False,False,0.0,0.0,15450.63,15450.63,0.0,61802.51,92703.76000000001,92703.77,-0.00999999999476131
225,126085,17694,4629.31,False,0,True,True,1,1,2,0,True,True,0.0,0.0,17293.61,17293.61,46116.31,23058.15,103761.69,103761.68,0.010000000009313226
226,93407,17349,3137.86,False,0,False,False,1,2,1,0,False,True,0.0,0.0,0.0,0.0,36460.07,36460.07,72920.14,72920.14,0.0
227,191953,48791,15782.72,True,0,False,True,0,1,2,2,True,True,31844.82,0.0,0.0,21229.88,0.0,63689.64,127379.28,116764.34,10614.940000000002
228,117063,18632,22072.0,False,0,True,True,0,2,2,1,False,True,0.0,0.0,12726.5,12726.5,0.0,50906.0,76359.0,76359.0,0.0
229,50312,7422,8615.18,False,0,True,False,1,1,1,1,True,True,0.0,0.0,5712.47,0.0,19041.57,9520.78,34274.82,34274.82,0.0
230,79330,19046,10537.2,False,0,False,True,2,1,2,2,False,False,0.0,0.0,0.0,8291.13,33164.53,8291.13,49746.8,49746.78999999999,0.010000000009313226
231,82487,19544,4347.69,False,1,True,False,1,2,1,0,True,False,0.0,7324.41,9765.88,0.0,20752.51,20752.51,58595.31,58595.31,0.0
232,52859,3721,13974.37,True,0,False,True,3,0,0,0,False,False,8790.91,0.0,0.0,5860.6,20512.12,0.0,35163.63,35163.63,0.0
233,56869,16161,6186.31,True,0,False,False,0,0,1,1,True,True,17260.85,0.0,0.0,0.0,0.0,0.0,34521.69,17260.85,17260.840000000004
234,109591,25507,20034.69,True,0,True,True,2,1,1,0,False,True,16012.33,0.0,10674.88,10674.88,21349.77,5337.44,64049.31,64049.3,0.00999999999476131
235,149867,31700,38353.3,False,1,True,False,1,0,1,2,False,False,0.0,9976.71,13302.28,0.0,56534.7,0.0,79813.7,79813.69,0.00999999999476131
236,186185,44054,17337.45,False,0,True,False,3,2,2,2,True,True,0.0,0.0,20798.92,0.0,77995.97,25998.66,124793.55,124793.55,0.0
237,58405,12097,6010.61,False,0,True,False,2,0,0,1,True,False,0.0,0.0,6716.23,0.0,33581.16,0.0,40297.39,40297.39,0.0
238,184897,10678,3596.85,True,0,False,False,3,2,0,1,True,True,42655.54,0.0,0.0,0.0,95974.96,31991.65,170622.15,170622.15,0.0
239,104138,23433,2734.44,True,0,False,False,2,2,1,0,True,False,19492.64,0.0,0.0,0.0,38985.28,19492.64,77970.56,77970.56,0.0
240,178176,29300,2575.55,True,0,True,False,0,0,1,0,False,False,73150.23,0.0,24383.41,0.0,0.0,0.0,146300.45,97533.64,48766.81000000001
241,151976,23754,36251.64,True,0,True,True,2,2,0,1,True,True,22992.59,0.0,15328.39,15328.39,25547.32,12773.66,91970.36,91970.35,0.00999999999476131
242,141791,24935,31457.91,False,0,False,False,2,0,2,2,False,False,0.0,0.0,0.0,0.0,85398.09,0.0,85398.09,85398.09,0.0
243,57213,14527,9653.75,True,0,False,True,3,2,1,2,True,True,8258.06,0.0,0.0,5505.38,14451.61,4817.2,33032.25,33032.25,0.0
244,114300,21072,7234.8,False,0,True,True,2,1,1,0,True,False,0.0,0.0,14332.2,14332.2,45863.04,11465.76,85993.2,85993.2,0.0
245,175969,12039,4975.1,True,0,False,True,0,2,1,2,True,True,36681.9,0.0,0.0,24454.6,0.0,97818.4,158954.9,158954.9,0.0
246,140841,360,18287.87,True,0,True,False,2,1,0,0,True,True,30548.28,0.0,20365.52,0.0,57023.46,14255.87,122193.13,122193.13,0.0
247,186782,14172,56370.57,False,0,False,False,2,0,0,1,True,True,0.0,0.0,0.0,0.0,116239.43,0.0,116239.43,116239.43,0.0
248,191977,33586,27191.99,True,0,True,True,3,3,1,0,True,False,32799.75,0.0,21866.5,21866.5,36444.17,18222.08,131199.01,131199.0,0.010000000009313226
249,143374,19570,38128.75,True,0,True,False,1,2,2,0,True,True,21418.81,0.0,14279.21,0.0,24988.61,24988.61,85675.25,85675.24,0.00999999999476131
250,140874,33437,1648.1,False,1,True,True,1,2,0,1,True,False,0.0,13223.61,17631.48,17631.48,28651.16,28651.16,105788.9,105788.89,0.00999999999476131
251,165884,13823,39562.52,True,0,False,True,1,1,0,1,False,True,28124.62,0.0,0.0,18749.75,43749.41,21874.7,112498.48000000001,112498.48,1.4551915228366852e-11
252,73032,9226,16510.58,True,0,True,False,3,2,2,1,True,True,11823.85,0.0,7882.57,0.0,20691.75,6897.25,47295.42,47295.42,0.0
253,53202,10241,3247.55,True,0,False,True,0,0,1,2,True,False,19856.72,0.0,0.0,6618.91,0.0,0.0,39713.45,26475.63,13237.819999999996
254,152870,4936,25560.24,False,0,True,False,1,0,1,1,True,False,0.0,0.0,20395.63,0.0,101978.13,0.0,122373.76,122373.76000000001,-1.4551915228366852e-11
255,60399,7677,15852.46,False,0,False,False,3,3,0,2,True,True,0.0,0.0,0.0,0.0,24579.69,12289.85,36869.54,36869.54,0.0
256,184733,20660,47327.13,False,0,True,True,0,2,2,2,False,True,0.0,0.0,19457.64,19457.64,0.0,77830.58,116745.87,116745.86,0.00999999999476131
257,114098,8775,7992.37,True,0,True,True,0,0,2,0,False,False,48665.32,0.0,16221.77,16221.77,0.0,0.0,97330.63,81108.86,16221.770000000004
258,155635,19463,40311.31,True,0,True,False,2,2,2,0,False,False,23965.17,0.0,15976.78,0.0,37279.16,18639.58,95860.69,95860.69,0.0
259,188516,44520,8767.23,False,0,False,False,1,3,2,2,True,False,0.0,0.0,0.0,0.0,54091.51,81137.26,135228.77,135228.77,0.0
260,190003,39332,21450.46,True,0,False,True,3,2,0,1,True,False,32305.14,0.0,0.0,21536.76,56533.99,18844.66,129220.54000000001,129220.54999999999,-0.009999999980209395
261,70815,3102,6538.34,False,0,True,True,3,1,1,0,True,True,0.0,0.0,10195.78,10195.78,34956.95,5826.16,61174.66,61174.67,-0.00999999999476131
262,105654,22850,4576.63,False,0,False,True,3,2,0,2,False,True,0.0,0.0,0.0,13037.89,48892.11,16297.37,78227.37,78227.37,0.0
263,121856,33756,4343.34,False,1,False,False,1,2,2,0,True,False,0.0,10469.58,0.0,0.0,36643.54,36643.54,83756.66,83756.66,0.0
264,87320,3350,20695.86,False,0,False,True,0,1,2,0,False,False,0.0,0.0,0.0,10545.69,0.0,31637.07,63274.14,42182.76,21091.379999999997
265,90576,24861,15741.13,True,0,False,False,3,0,1,2,False,True,12493.47,0.0,0.0,0.0,37480.4,0.0,49973.87,49973.87,0.0
266,157506,23560,14595.0,False,0,True,True,2,1,2,1,False,True,0.0,0.0,19891.83,19891.83,63653.87,15913.47,119351.0,119351.0,0.0
267,81143,16142,7257.58,True,0,True,False,1,2,2,2,True,True,14435.85,0.0,9623.9,0.0,16841.83,16841.83,57743.42,57743.41,0.00999999999476131
268,128733,26924,16275.18,False,0,True,False,3,0,2,0,True,True,0.0,0.0,14255.64,0.0,71278.18,0.0,85533.82,85533.81999999999,1.4551915228366852e-11
269,80356,10847,21905.98,False,0,True,False,0,2,0,0,False,True,0.0,0.0,7933.84,0.0,0.0,31735.35,47603.020000000004,39669.19,7933.830000000002
270,175626,11815,42944.52,False,0,True,True,0,0,0,1,False,True,0.0,0.0,100722.07,20144.41,0.0,0.0,120866.48000000001,120866.48000000001,0.0
271,55244,7683,12215.36,True,0,False,True,3,2,1,0,False,True,8836.41,0.0,0.0,5890.94,15463.72,5154.57,35345.64,35345.64,0.0
272,195905,475,17291.43,False,0,False,False,3,2,2,2,True,False,0.0,0.0,0.0,0.0,133603.93,44534.64,178138.57,178138.57,0.0
273,73793,19770,4826.17,False,0,False,True,3,3,2,2,True,False,0.0,0.0,0.0,8199.47,27331.57,13665.79,49196.83,49196.83,0.0
274,129158,37990,25590.65,True,0,False,False,3,0,1,0,True,True,16394.34,0.0,0.0,0.0,49183.01,0.0,65577.35,65577.35,0.0
275,112046,19581,24235.43,True,0,False,True,0,1,0,2,True,True,17057.39,0.0,0.0,11371.6,0.0,34114.79,68229.57,62543.78,5685.790000000008
276,115442,32456,4867.4,True,0,False,False,1,3,0,0,False,False,19529.65,0.0,0.0,0.0,23435.58,35153.37,78118.6,78118.6,0.0
277,190876,49676,30759.57,True,0,True,False,3,2,2,0,True,True,27610.11,0.0,18406.74,0.0,48317.69,16105.9,110440.43,110440.44,-0.010000000009313226
278,99294,14998,2321.5,True,0,True,False,1,1,0,0,False,False,20493.62,0.0,13662.42,0.0,31878.97,15939.49,81974.5,81974.50000000001,-1.4551915228366852e-11
279,119462,21951,8136.56,False,1,True,True,3,2,2,2,True,False,0.0,11171.81,14895.74,14895.74,36308.37,12102.79,89374.44,89374.45000000001,-0.010000000009313226
280,53218,2604,8818.17,True,0,True,False,3,0,2,2,False,True,10448.96,0.0,6965.97,0.0,24380.9,0.0,41795.83,41795.83,0.0
281,162278,46177,21131.26,False,1,True,False,1,1,1,1,True,True,0.0,11871.22,15828.29,0.0,44846.82,22423.41,94969.74,94969.74,0.0
282,184656,55282,3127.5,True,0,True,True,2,3,0,2,False,False,31561.62,0.0,21041.08,21041.08,30058.69,22544.02,126246.5,126246.49,0.00999999999476131
283,60466,11833,1084.33,True,0,False,True,0,1,2,2,True,True,11887.17,0.0,0.0,7924.78,0.0,23774.33,47548.67,43586.28,3962.3899999999994
284,104532,545,27697.05,True,0,True,False,1,2,1,1,False,True,19072.49,0.0,12714.99,0.0,22251.24,22251.24,76289.95,76289.96,-0.010000000009313226
285,103260,27850,3823.94,False,0,False,True,2,0,1,1,True,False,0.0,0.0,0.0,11931.01,59655.05,0.0,71586.06,71586.06,0.0
286,166442,20078,3559.34,True,0,False,False,2,0,2,1,True,False,35701.17,0.0,0.0,0.0,107103.49,0.0,142804.66,142804.66,0.0
287,169008,30691,753.62,False,0,True,True,2,3,2,0,True,False,0.0,0.0,22927.23,22927.23,52405.1,39303.82,137563.38,137563.38,0.0
288,107524,8220,21125.14,False,1,True,False,0,0,2,2,True,True,0.0,19544.72,13029.81,0.0,0.0,0.0,78178.86,32574.53,45604.33
289,73173,21099,9883.89,False,0,False,True,1,1,0,1,True,False,0.0,0.0,0.0,7031.68,23438.95,11719.48,42190.11,42190.11,0.0
290,109107,17425,19507.79,True,0,True,False,3,1,2,2,True,True,18043.55,0.0,12029.03,0.0,36087.1,6014.52,72174.20999999999,72174.2,0.00999999999476131
291,61894,4338,7831.04,True,0,True,True,2,2,1,1,False,True,12431.24,0.0,8287.49,8287.49,13812.49,6906.24,49724.96,49724.95,0.010000000002037268
292,82795,16601,7348.56,False,0,False,True,3,1,0,2,True,True,0.0,0.0,0.0,9807.57,42032.46,7005.41,58845.44,58845.44,0.0
293,96274,14423,7294.61,False,0,False,True,2,0,0,1,True,False,0.0,0.0,0.0,12426.06,62130.33,0.0,74556.39,74556.39,0.0
294,180947,33106,46208.03,True,0,False,False,1,0,2,0,False,False,25408.24,0.0,0.0,0.0,76224.73,0.0,101632.97,101632.97,0.0
295,58333,10998,286.37,False,0,False,True,0,2,2,0,False,False,0.0,0.0,0.0,7841.44,0.0,31365.75,47048.63,39207.19,7841.439999999995
296,115147,24564,3746.89,True,0,False,True,3,2,0,2,True,False,21709.03,0.0,0.0,14472.68,37990.8,12663.6,86836.11,86836.11000000002,-1.4551915228366852e-11
297,165612,27293,12155.88,False,0,False,False,0,2,1,1,False,True,0.0,0.0,0.0,0.0,0.0,84108.75,126163.12,84108.75,42054.369999999995
298,91694,19402,23122.73,False,1,True,False,1,0,0,0,False,True,0.0,6146.16,8194.88,0.0,34828.23,0.0,49169.270000000004,49169.270000000004,0.0
299,77390,12141,9680.52,True,0,True,True,0,3,1,2,True,True,11113.7,0.0,7409.13,7409.13,0.0,29636.52,55568.479999999996,55568.48,-7.275957614183426e-12
300,150874,19689,35050.41,False,0,False,True,3,2,0,2,True,False,0.0,0.0,0.0,16022.43,60084.12,20028.04,96134.59,96134.59,0.0
301,61106,10403,4030.29,True,0,False,True,1,2,1,0,True,True,11668.18,0.0,0.0,7778.78,13612.87,13612.87,46672.71,46672.700000000004,0.00999999999476131
302,77031,18811,16326.12,False,0,True,True,1,2,1,1,False,True,0.0,0.0,6982.31,6982.31,13964.63,13964.63,41893.88,41893.88,0.0
303,161457,4477,2336.36,True,0,False,True,2,3,0,1,False,False,38660.91,0.0,0.0,25773.94,51547.88,38660.91,154643.64,154643.64,0.0
304,104878,5533,18420.32,False,0,False,False,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,80924.68,0.0,80924.68
305,59187,1760,16033.79,False,1,True,False,3,3,2,2,True,True,0.0,5174.15,6898.87,0.0,19546.79,9773.4,41393.21,41393.21,0.0
306,156558,18126,43361.51,True,0,True,True,2,1,2,0,True,True,23767.62,0.0,15845.08,15845.08,31690.16,7922.54,95070.48999999999,95070.48,0.00999999999476131
307,132323,32553,8488.38,False,0,True,False,2,0,2,1,True,True,0.0,0.0,15213.6,0.0,76068.02,0.0,91281.62,91281.62000000001,-1.4551915228366852e-11
308,120515,15825,11651.93,False,0,True,True,0,2,0,1,True,False,0.0,0.0,15506.35,15506.35,0.0,62025.38,93038.07,93038.08,-0.00999999999476131
309,131622,9827,10511.23,True,0,False,True,3,0,2,1,False,True,27820.94,0.0,0.0,18547.29,64915.53,0.0,111283.77,111283.76,0.010000000009313226
310,68439,10743,5646.43,False,0,False,True,3,1,1,1,False,True,0.0,0.0,0.0,8674.93,37178.26,6196.38,52049.57,52049.57,0.0
311,185018,15268,42374.0,True,0,False,True,1,1,0,1,True,False,31844.0,0.0,0.0,21229.33,49535.11,24767.56,127376.0,127376.0,0.0
312,94694,26307,18.59,False,0,True,False,1,2,2,0,False,True,0.0,0.0,11394.74,0.0,28486.84,28486.84,68368.41,68368.42,-0.00999999999476131
313,129730,13967,33124.08,False,0,False,False,0,2,1,0,True,False,0.0,0.0,0.0,0.0,0.0,55092.61,82638.92,55092.61,27546.309999999998
314,122126,28002,29685.6,True,0,True,True,1,1,0,1,False,True,16109.6,0.0,10739.73,10739.73,17899.56,8949.78,64438.4,64438.399999999994,7.275957614183426e-12
315,172213,14056,14694.6,False,0,True,True,1,0,1,2,True,True,0.0,0.0,23910.4,23910.4,95641.6,0.0,143462.4,143462.40000000002,-2.9103830456733704e-11
316,151561,36560,13712.18,False,0,False,False,3,2,1,1,False,False,0.0,0.0,0.0,0.0,75966.62,25322.21,101288.82,101288.82999999999,-0.009999999980209395
317,52991,11661,847.29,True,0,True,False,2,3,1,1,False,False,10120.68,0.0,6747.12,0.0,13494.24,10120.68,40482.71,40482.72,-0.010000000002037268
318,182498,45441,11773.62,False,0,True,True,0,2,1,2,True,True,0.0,0.0,20880.56,20880.56,0.0,83522.25,125283.38,125283.37,0.010000000009313226
319,102511,5085,21973.89,True,0,False,False,1,1,1,2,False,True,18863.03,0.0,0.0,0.0,37726.06,18863.03,75452.11,75452.12,-0.00999999999476131
320,196965,19897,49780.52,False,1,False,True,2,1,1,1,False,False,0.0,15910.94,0.0,21214.58,72129.57,18032.39,127287.48000000001,127287.48000000001,0.0
321,51335,544,15094.76,False,1,False,True,2,2,0,2,False,False,0.0,4462.03,0.0,5949.37,16856.56,8428.28,35696.24,35696.24,0.0
322,180020,33670,20062.65,False,1,True,False,0,3,2,0,False,True,0.0,15785.92,21047.89,0.0,0.0,84191.57,126287.35,121025.38,5261.970000000001
323,104514,5991,6047.49,False,0,True,False,0,1,2,0,False,False,0.0,0.0,15412.58,0.0,0.0,46237.75,92475.51,61650.33,30825.179999999993
324,161820,33983,5981.42,False,0,False,False,0,3,1,0,False,True,0.0,0.0,0.0,0.0,0.0,81237.05,121855.58,81237.05,40618.53
325,54627,10769,5860.77,False,0,True,True,0,3,1,0,True,False,0.0,0.0,6332.87,6332.87,0.0,25331.49,37997.229999999996,37997.23,-7.275957614183426e-12
326,75090,11380,7944.59,False,0,False,False,3,1,1,1,False,True,0.0,0.0,0.0,0.0,47798.92,7966.49,55765.41,55765.409999999996,7.275957614183426e-12
327,60617,15443,14138.86,True,0,False,False,2,0,1,1,False,True,7758.78,0.0,0.0,0.0,23276.35,0.0,31035.14,31035.129999999997,0.010000000002037268
328,120609,6010,12019.8,True,0,False,False,2,0,1,2,False,True,25644.8,0.0,0.0,0.0,76934.4,0.0,102579.2,102579.2,0.0
329,76926,8074,5621.96,True,0,True,False,2,0,0,0,True,False,15807.51,0.0,10538.34,0.0,36884.19,0.0,63230.04,63230.04,0.0
330,68858,8877,2460.96,True,0,False,True,0,3,0,0,False,True,13273.86,0.0,0.0,8849.24,0.0,35396.95,57520.04,57520.049999999996,-0.00999999999476131
331,104161,20285,2357.88,False,1,True,True,3,1,0,2,True,True,0.0,10189.76,13586.35,13586.35,37847.7,6307.95,81518.12,81518.11,0.00999999999476131
332,62527,5385,4476.87,True,0,False,True,3,2,0,2,False,True,13166.28,0.0,0.0,8777.52,23040.99,7680.33,52665.13,52665.12000000001,0.009999999987485353
