record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
256,184733,20660,47327.13,False,0,True,True,0,2,2,2,False,True,0,0,19457.64,19457.64,0,77830.58
257,114098,8775,7992.37,True,0,True,True,0,0,2,0,False,False,48665.32,0,16221.77,16221.77,0,0
258,155635,19463,40311.31,True,0,True,False,2,2,2,0,False,False,23965.17,0,15976.78,0,37279.16,18639.58
259,188516,44520,8767.23,False,0,False,False,1,3,2,2,True,False,0,0,0,0,54091.51,81137.26
260,190003,39332,21450.46,True,0,False,True,3,2,0,1,True,False,32305.14,0,0,21536.76,56533.99,18844.66
261,70815,3102,6538.34,False,0,True,True,3,1,1,0,True,True,0,0,10195.78,10195.78,34956.95,5826.16
262,105654,22850,4576.63,False,0,False,True,3,2,0,2,False,True,0,0,0,13037.89,48892.11,16297.37
263,121856,33756,4343.34,False,1,False,False,1,2,2,0,True,False,0,10469.58,0,0,36643.54,36643.54
264,87320,3350,20695.86,False,0,False,True,0,1,2,0,False,False,0,0,0,10545.69,0,31637.07
265,90576,24861,15741.13,True,0,False,False,3,0,1,2,False,True,12493.47,0,0,0,37480.4,0
266,157506,23560,14595.0,False,0,True,True,2,1,2,1,False,True,0,0,19891.83,19891.83,63653.87,15913.47
267,81143,16142,7257.58,True,0,True,False,1,2,2,2,True,True,14435.85,0,9623.9,0,16841.83,16841.83
268,128733,26924,16275.18,False,0,True,False,3,0,2,0,True,True,0,0,14255.64,0,71278.18,0
269,80356,10847,21905.98,False,0,True,False,0,2,0,0,False,True,0,0,7933.84,0,0,31735.35
270,175626,11815,42944.52,False,0,True,True,0,0,0,1,False,True,0,0,100722.07,20144.41,0,0
271,55244,7683,12215.36,True,0,False,True,3,2,1,0,False,True,8836.41,0,0,5890.94,15463.72,5154.57
272,195905,475,17291.43,False,0,False,False,3,2,2,2,True,False,0,0,0,0,133603.93,44534.64
273,73793,19770,4826.17,False,0,False,True,3,3,2,2,True,False,0,0,0,8199.47,27331.57,13665.79
274,129158,37990,25590.65,True,0,False,False,3,0,1,0,True,True,16394.34,0,0,0,49183.01,0
275,112046,19581,24235.43,True,0,False,True,0,1,0,2,True,True,17057.39,0,0,11371.6,0,34114.79
276,115442,32456,4867.4,True,0,False,False,1,3,0,0,False,False,19529.65,0,0,0,23435.58,35153.37
277,190876,49676,30759.57,True,0,True,False,3,2,2,0,True,True,27610.11,0,18406.74,0,48317.69,16105.9
278,99294,14998,2321.5,True,0,True,False,1,1,0,0,False,False,20493.62,0,13662.42,0,31878.97,15939.49
279,119462,21951,8136.56,False,1,True,True,3,2,2,2,True,False,0,11171.81,14895.74,14895.74,36308.37,12102.79
280,53218,2604,8818.17,True,0,True,False,3,0,2,2,False,True,10448.96,0,6965.97,0,24380.9,0
281,162278,46177,21131.26,False,1,True,False,1,1,1,1,True,True,0,11871.22,15828.29,0,44846.82,22423.41
282,184656,55282,3127.5,True,0,True,True,2,3,0,2,False,False,31561.62,0,21041.08,21041.08,30058.69,22544.02
283,60466,11833,1084.33,True,0,False,True,0,1,2,2,True,True,11887.17,0,0,7924.78,0,23774.33
284,104532,545,27697.05,True,0,True,False,1,2,1,1,False,True,19072.49,0,12714.99,0,22251.24,22251.24
285,103260,27850,3823.94,False,0,False,True,2,0,1,1,True,False,0,0,0,11931.01,59655.05,0
286,166442,20078,3559.34,True,0,False,False,2,0,2,1,True,False,35701.17,0,0,0,107103.49,0
287,169008,30691,753.62,False,0,True,True,2,3,2,0,True,False,0,0,22927.23,22927.23,52405.1,39303.82
288,107524,8220,21125.14,False,1,True,False,0,0,2,2,True,True,0,19544.72,13029.81,0,0,0
289,73173,21099,9883.89,False,0,False,True,1,1,0,1,True,False,0,0,0,7031.68,23438.95,11719.48
290,109107,17425,19507.79,True,0,True,False,3,1,2,2,True,True,18043.55,0,12029.03,0,36087.1,6014.52
291,61894,4338,7831.04,True,0,True,True,2,2,1,1,False,True,12431.24,0,8287.49,8287.49,13812.49,6906.24
292,82795,16601,7348.56,False,0,False,True,3,1,0,2,True,True,0,0,0,9807.57,42032.46,7005.41
293,96274,14423,7294.61,False,0,False,True,2,0,0,1,True,False,0,0,0,12426.06,62130.33,0
294,180947,33106,46208.03,True,0,False,False,1,0,2,0,False,False,25408.24,0,0,0,76224.73,0
295,58333,10998,286.37,False,0,False,True,0,2,2,0,False,False,0,0,0,7841.44,0,31365.75
296,115147,24564,3746.89,True,0,False,True,3,2,0,2,True,False,21709.03,0,0,14472.68,37990.8,12663.6
297,165612,27293,12155.88,False,0,False,False,0,2,1,1,False,True,0,0,0,0,0,84108.75
298,91694,19402,23122.73,False,1,True,False,1,0,0,0,False,True,0,6146.16,8194.88,0,34828.23,0
299,77390,12141,9680.52,True,0,True,True,0,3,1,2,True,True,11113.7,0,7409.13,7409.13,0,29636.52
300,150874,19689,35050.41,False,0,False,True,3,2,0,2,True,False,0,0,0,16022.43,60084.12,20028.04
301,61106,10403,4030.29,True,0,False,True,1,2,1,0,True,True,11668.18,0,0,7778.78,13612.87,13612.87
302,77031,18811,16326.12,False,0,True,True,1,2,1,1,False,True,0,0,6982.31,6982.31,13964.63,13964.63
303,161457,4477,2336.36,True,0,False,True,2,3,0,1,False,False,38660.91,0,0,25773.94,51547.88,38660.91
304,104878,5533,18420.32,False,0,False,False,0,0,0,1,True,False,0,0,0,0,0,0
305,59187,1760,16033.79,False,1,True,False,3,3,2,2,True,True,0,5174.15,6898.87,0,19546.79,9773.4
306,156558,18126,43361.51,True,0,True,True,2,1,2,0,True,True,23767.62,0,15845.08,15845.08,31690.16,7922.54
307,132323,32553,8488.38,False,0,True,False,2,0,2,1,True,True,0,0,15213.6,0,76068.02,0
308,120515,15825,11651.93,False,0,True,True,0,2,0,1,True,False,0,0,15506.35,15506.35,0,62025.38
309,131622,9827,10511.23,True,0,False,True,3,0,2,1,False,True,27820.94,0,0,18547.29,64915.53,0
310,68439,10743,5646.43,False,0,False,True,3,1,1,1,False,True,0,0,0,8674.93,37178.26,6196.38
311,185018,15268,42374.0,True,0,False,True,1,1,0,1,True,False,31844.0,0,0,21229.33,49535.11,24767.56
312,94694,26307,18.59,False,0,True,False,1,2,2,0,False,True,0,0,11394.74,0,28486.84,28486.84
313,129730,13967,33124.08,False,0,False,False,0,2,1,0,True,False,0,0,0,0,0,55092.61
314,122126,28002,29685.6,True,0,True,True,1,1,0,1,False,True,16109.6,0,10739.73,10739.73,17899.56,8949.78
315,172213,14056,14694.6,False,0,True,True,1,0,1,2,True,True,0,0,23910.4,23910.4,95641.6,0
316,151561,36560,13712.18,False,0,False,False,3,2,1,1,False,False,0,0,0,0,75966.62,25322.21
317,52991,11661,847.29,True,0,True,False,2,3,1,1,False,False,10120.68,0,6747.12,0,13494.24,10120.68
318,182498,45441,11773.62,False,0,True,True,0,2,1,2,True,True,0,0,20880.56,20880.56,0,83522.25
319,102511,5085,21973.89,True,0,False,False,1,1,1,2,False,True,18863.03,0,0,0,37726.06,18863.03
320,196965,19897,49780.52,False,1,False,True,2,1,1,1,False,False,0,15910.94,0,21214.58,72129.57,18032.39
321,51335,544,15094.76,False,1,False,True,2,2,0,2,False,False,0,4462.03,0,5949.37,16856.56,8428.28
322,180020,33670,20062.65,False,1,True,False,0,3,2,0,False,True,0,15785.92,21047.89,0,0,84191.57
323,104514,5991,6047.49,False,0,True,False,0,1,2,0,False,False,0,0,15412.58,0,0,46237.75
324,161820,33983,5981.42,False,0,False,False,0,3,1,0,False,True,0,0,0,0,0,81237.05
325,54627,10769,5860.77,False,0,True,True,0,3,1,0,True,False,0,0,6332.87,6332.87,0,25331.49
326,75090,11380,7944.59,False,0,False,False,3,1,1,1,False,True,0,0,0,0,47798.92,7966.49
327,60617,15443,14138.86,True,0,False,False,2,0,1,1,False,True,7758.78,0,0,0,23276.35,0
328,120609,6010,12019.8,True,0,False,False,2,0,1,2,False,True,25644.8,0,0,0,76934.4,0
329,76926,8074,5621.96,True,0,True,False,2,0,0,0,True,False,15807.51,0,10538.34,0,36884.19,0
330,68858,8877,2460.96,True,0,False,True,0,3,0,0,False,True,13273.86,0,0,8849.24,0,35396.95
331,104161,20285,2357.88,False,1,True,True,3,1,0,2,True,True,0,10189.76,13586.35,13586.35,37847.7,6307.95
332,62527,5385,4476.87,True,0,False,True,3,2,0,2,False,True,13166.28,0,0,8777.52,23040.99,7680.33
333,68428,19578,3665.15,False,0,True,True,2,3,0,0,True,True,0,0,7530.81,7530.81,17213.28,12909.96
334,65765,2440,10406.13,False,1,True,True,3,1,2,0,True,False,0,6614.86,8819.81,8819.81,24569.48,4094.91
335,57443,7120,11106.26,True,0,False,False,3,2,0,1,False,True,9804.18,0,0,0,22059.42,7353.14
336,193478,57213,32853.9,False,1,True,False,3,1,0,0,True,False,0,12926.39,17235.18,0,62785.31,10464.22
337,92201,10360,2609.66,False,1,True,True,0,3,0,0,True,True,0,8803.48,11737.98,11737.98,0,46951.91
338,164457,15439,31746.75,True,0,True,False,3,3,1,1,False,False,29317.81,0,19545.21,0,45605.49,22802.74
339,80703,16163,18763.66,True,0,False,False,2,0,1,1,False,True,11444.08,0,0,0,34332.25,0
340,186290,14360,24412.49,False,1,True,False,1,2,1,1,False,False,0,18439.69,24586.25,0,52245.78,52245.78
341,169326,26668,2352.26,False,0,True,False,3,1,1,2,True,False,0,0,23384.29,0,100218.39,16703.06
342,175093,15059,43846.16,False,1,False,True,3,2,1,1,False,False,0,14523.48,0,19364.64,61724.79,20574.93
343,167231,35422,9427.25,False,1,False,False,3,1,2,2,True,True,0,15297.72,0,0,91786.31,15297.72
344,80058,8817,6786.73,False,0,True,True,0,1,0,0,True,False,0,0,10742.38,10742.38,0,32227.14
345,114826,1550,32962.11,False,0,True,True,1,3,0,0,False,True,0,0,13385.65,13385.65,21417.04,32125.56
346,163301,3838,51021.85,True,0,True,False,2,0,2,2,False,True,27110.29,0,18073.52,0,63257.34,0
347,93604,2821,17407.56,False,0,True,False,0,0,2,0,False,False,0,0,12229.24,0,0,0
348,62075,16729,3858.65,True,0,True,False,0,3,1,0,True,False,9574.0,0,6382.67,0,0,25530.68
349,163092,34182,15870.7,False,0,True,False,0,2,2,2,True,True,0,0,18839.88,0,0,75359.53
350,103640,14496,8616.66,True,0,False,False,2,0,0,0,True,False,20131.83,0,0,0,60395.5,0
351,97701,26420,5048.75,False,1,True,False,2,1,2,0,True,True,0,8279.03,11038.71,0,37531.61,9382.9
352,96083,24792,16281.35,False,0,False,True,3,0,2,1,True,False,0,0,0,9168.27,45841.38,0
353,100344,21961,23279.74,False,0,True,True,2,0,0,0,False,False,0,0,9183.88,9183.88,36735.51,0
354,182920,2453,5163.56,False,0,True,False,3,3,2,2,True,True,0,0,29217.24,0,97390.8,48695.4
355,132391,2510,21547.83,False,0,False,True,1,3,1,1,False,True,0,0,0,18055.53,36111.06,54166.58
356,77957,18754,14541.69,True,0,True,False,0,0,0,2,True,True,22330.65,0,22330.65,0,0,0
357,96134,4328,16626.74,True,0,False,True,1,3,1,2,True,False,18794.81,0,0,12529.88,17541.83,26312.74
358,57571,3301,8675.8,True,0,True,True,0,0,1,2,True,False,22797.1,0,7599.03,7599.03,0,0
359,180746,49954,32613.14,True,0,True,False,0,0,2,1,False,True,49089.43,0,16363.14,0,0,0
360,186636,24368,33615.79,False,0,True,False,0,0,2,0,False,False,0,0,21442.03,0,0,0
361,163413,36968,4652.09,False,0,True,False,3,3,0,1,False,True,0,0,20298.82,0,67662.73,33831.36
362,106005,21954,5436.62,True,0,False,False,1,2,1,2,True,False,19653.6,0,0,0,29480.39,29480.39
363,95119,6707,3792.39,True,0,True,True,0,3,2,1,True,True,16923.92,0,11282.61,11282.61,0,45130.46
364,90676,1902,1534.43,True,0,True,False,3,2,0,1,True,False,21809.89,0,14539.93,0,38167.31,12722.44
365,105784,16752,12876.44,True,0,False,True,3,0,0,2,True,False,19038.89,0,0,12692.59,44424.08,0
366,63351,6450,3569.65,True,0,False,False,2,2,1,1,False,True,13332.84,0,0,0,26665.67,13332.84
367,175516,48518,12221.44,True,0,False,False,0,2,0,1,False,True,28694.14,0,0,0,0,76517.71
368,148988,25728,27594.94,False,1,True,False,1,0,1,0,False,True,0,11958.13,15944.18,0,67762.75,0
369,79832,23848,7101.44,False,1,False,False,3,1,0,0,True,False,0,6110.32,0,0,36661.92,6110.32
370,61632,10701,1832.81,False,0,True,True,1,3,0,2,False,False,0,0,8183.03,8183.03,13092.85,19639.28
371,143217,25836,20586.72,False,0,False,True,2,2,0,0,False,False,0,0,0,16132.38,53774.6,26887.3
372,65149,11265,5107.78,True,0,False,False,1,1,1,0,False,False,12194.06,0,0,0,24388.11,12194.06
373,186046,44607,13966.63,False,0,True,False,3,3,2,1,False,True,0,0,21245.39,0,70817.98,35408.99
374,124361,27064,13531.67,False,0,False,True,2,0,1,0,False,True,0,0,0,13960.89,69804.44,0
375,81264,18901,11898.32,True,0,False,True,3,3,2,0,True,True,12616.17,0,0,8410.78,19625.15,9812.58
376,71394,20133,15575.88,True,0,True,False,0,3,1,0,True,True,8235.03,0,5490.02,0,0,21960.07
377,144853,40656,32930.65,False,0,True,True,3,1,2,0,False,False,0,0,11877.73,11877.73,40723.63,6787.27
378,177513,39071,7114.83,False,1,True,False,2,2,1,0,True,True,0,16415.9,21887.86,0,62015.61,31007.8
379,197597,29248,18217.19,False,1,False,True,2,0,1,2,True,False,0,18766.48,0,25021.97,106343.37,0
380,132038,38239,12767.72,False,1,False,False,2,1,0,2,False,False,0,10128.91,0,0,56721.9,14180.47
381,181933,50017,35551.19,False,0,False,True,0,2,1,0,False,False,0,0,0,16060.8,0,64243.21
382,129486,9746,11196.26,True,0,True,True,3,0,1,0,False,False,27135.94,0,18090.62,18090.62,45226.56,0
383,96689,16598,18739.9,True,0,True,False,0,3,1,0,False,True,14157.95,0,9438.63,0,0,37754.52
384,184013,41769,30140.25,False,1,True,False,1,2,0,2,True,True,0,14012.97,18683.96,0,39703.41,39703.41
385,126589,6716,26306.2,False,0,False,False,2,2,0,0,False,True,0,0,0,0,62377.87,31188.93
386,79782,5151,1673.8,True,0,False,True,1,2,2,0,False,False,18239.3,0,0,12159.53,21279.18,21279.18
387,74929,15981,4112.77,True,0,False,True,2,0,2,1,True,True,13708.81,0,0,9139.2,31987.22,0
388,64379,10984,15426.25,False,1,True,False,2,3,0,0,False,True,0,4746.09,6328.12,0,15368.3,11526.23
389,185543,48318,23724.29,True,0,True,False,3,0,2,0,False,False,28375.18,0,18916.78,0,66208.75,0
390,107874,7200,12109.56,False,0,True,True,2,1,2,0,False,True,0,0,14760.74,14760.74,47234.37,11808.59
391,69668,12979,12684.71,False,1,False,False,3,1,0,2,True,False,0,5500.54,0,0,33003.22,5500.54
392,191311,55422,3444.19,True,0,True,False,1,3,0,2,True,True,33111.2,0,22074.13,0,30903.79,46355.68
393,110364,16381,3931.13,True,0,False,False,1,0,0,2,True,True,22512.97,0,0,0,67538.9,0
394,133472,5743,2062.36,True,0,False,False,2,3,1,0,False,True,31416.66,0,0,0,53857.13,40392.85
395,150757,36185,27414.69,False,0,True,False,2,3,0,2,True,False,0,0,14526.22,0,41503.48,31127.61
396,144663,41581,34146.52,False,0,True,False,1,2,0,2,False,True,0,0,11489.25,0,28723.12,28723.12
397,188657,27663,38996.48,True,0,False,True,3,1,2,0,False,False,30499.38,0,0,20332.92,60998.76,10166.46
398,199595,12753,33159.23,False,0,False,False,2,2,0,2,False,False,0,0,0,0,102455.18,51227.59
399,130418,9616,14421.54,False,0,True,True,3,2,0,0,False,False,0,0,17730.08,17730.08,53190.23,17730.08
400,103700,8613,26229.31,False,0,True,False,0,0,1,2,False,False,0,0,11476.28,0,0,0
401,140041,34737,5667.8,True,0,False,True,3,3,0,2,False,True,24909.05,0,0,16606.03,38747.41,19373.71
402,99413,20256,2406.42,False,1,False,True,3,3,2,1,True,False,0,9593.82,0,12791.76,36243.33,18121.66
403,59873,15120,8004.88,True,0,True,True,1,2,1,0,True,True,9187.03,0,6124.69,6124.69,7655.86,7655.86
404,147929,20947,13577.69,False,0,False,True,3,1,0,0,False,False,0,0,0,18900.72,81003.08,13500.51
405,186689,6536,27625.47,True,0,True,True,0,1,2,1,False,False,35198.66,0,23465.77,23465.77,0,70397.32
406,190445,20242,27058.34,False,1,True,True,2,2,1,1,False,True,0,17893.08,23857.44,23857.44,51691.13,25845.56
407,163010,18771,5497.85,True,0,False,True,1,0,2,2,True,False,34685.29,0,0,23123.52,80932.34,0
408,196447,40504,20820.58,True,0,False,False,1,2,1,0,False,False,33780.6,0,0,0,50670.91,50670.91
409,111582,18536,29414.79,True,0,False,True,2,1,0,1,False,False,15907.8,0,0,10605.2,29694.56,7423.64
410,114122,29929,27989.62,False,0,False,False,1,2,2,1,True,False,0,0,0,0,28101.69,28101.69
411,197343,45879,10756.44,True,0,False,False,2,0,0,0,False,False,35176.89,0,0,0,105530.67,0
412,91893,14858,4311.65,False,1,True,True,0,2,0,2,False,True,0,8080.37,10773.83,10773.83,0,43095.32
413,186258,12459,27712.74,False,0,False,False,1,1,1,1,False,False,0,0,0,0,97390.84,48695.42
414,89884,17645,19025.23,False,0,True,True,3,3,2,0,True,False,0,0,8868.96,8868.96,23650.56,11825.28
415,133787,33965,13046.74,False,0,False,False,0,0,0,0,True,True,0,0,0,0,0,0
416,167358,30665,43281.1,True,0,False,False,0,0,2,1,True,True,46705.95,0,0,0,0,0
417,147122,5499,21717.46,False,0,False,False,1,1,2,1,False,False,0,0,0,0,79937.03,39968.51
418,65321,14995,14996.41,False,0,True,True,3,3,2,1,True,True,0,0,5888.26,5888.26,15702.04,7851.02
419,161650,23960,21496.43,False,1,False,True,0,0,0,0,False,True,0,29048.39,0,38731.19,0,0
420,106049,27123,18232.9,False,0,False,False,1,3,1,0,False,False,0,0,0,0,24277.24,36415.86
421,130560,35953,5576.72,True,0,True,True,1,0,2,1,True,True,22257.57,0,14838.38,14838.38,37095.95,0
422,171049,39374,29401.17,True,0,False,True,3,0,1,1,True,False,25568.46,0,0,17045.64,59659.73,0
423,61345,7264,436.72,False,0,False,False,3,2,1,2,True,False,0,0,0,0,40233.21,13411.07
424,168224,28654,24639.29,False,0,False,False,0,2,2,2,False,False,0,0,0,0,0,76620.47
425,121828,30327,17951.95,False,0,True,False,1,1,2,1,False,False,0,0,12258.17,0,40860.58,20430.29
426,151067,30171,2298.63,True,0,False,False,1,0,1,0,True,True,29649.34,0,0,0,88948.03,0
427,104856,22820,3124.48,True,0,False,False,1,2,0,0,True,True,19727.88,0,0,0,29591.82,29591.82
428,193821,57112,42583.32,True,0,False,True,3,2,0,0,False,False,23531.42,0,0,15687.61,41179.99,13726.66
429,146305,32330,13765.04,False,0,False,True,1,3,0,2,True,True,0,0,0,16701.66,33403.32,50104.98
430,56025,2148,4698.7,False,0,True,True,3,3,2,0,False,False,0,0,8196.38,8196.38,21857.02,10928.51
431,70044,6978,18375.81,False,0,False,True,0,3,1,1,True,False,0,0,0,7448.36,0,29793.46
432,132800,33295,6931.52,True,0,True,False,2,3,1,1,False,False,23143.37,0,15428.91,0,30857.83,23143.37
433,64775,1607,9024.62,False,0,True,True,0,3,1,1,True,True,0,0,9023.9,9023.9,0,36095.59
434,180628,7237,19606.94,False,0,False,False,2,3,1,2,False,False,0,0,0,0,87876.61,65907.45
435,91246,22105,9194.63,False,1,True,False,1,3,2,2,False,False,0,7493.3,9991.06,0,16984.8,25477.21
436,70163,9660,17460.84,False,0,False,True,1,1,1,1,False,False,0,0,0,7173.69,23912.31,11956.16
437,114370,15744,16496.53,True,0,True,True,1,0,0,2,False,True,20532.37,0,13688.24,13688.24,34220.61,0
438,63260,5194,542.02,False,0,False,False,2,3,1,0,False,True,0,0,0,0,32870.85,24653.13
439,135853,24389,22185.63,True,0,False,False,2,1,0,2,False,True,22319.59,0,0,0,53567.02,13391.76
440,104309,12256,8260.41,False,0,True,True,3,1,2,2,False,True,0,0,13965.43,13965.43,47881.48,7980.25
441,99863,22353,22025.2,True,0,True,False,2,2,0,0,True,True,13871.2,0,9247.47,0,21577.42,10788.71
442,147974,22424,5024.3,True,0,True,True,2,2,2,2,False,False,30131.42,0,20087.62,20087.62,33479.36,16739.68
443,85131,8846,15682.25,False,0,False,True,0,1,2,1,False,False,0,0,0,10100.46,0,30301.38
444,149841,22259,10307.45,True,0,False,False,2,3,0,0,True,False,29318.64,0,0,0,50260.52,37695.39
445,76025,6805,20233.19,True,0,True,True,1,2,1,2,True,True,12246.7,0,8164.47,8164.47,10205.59,10205.59
446,121102,29238,3772.28,False,0,False,True,2,0,1,2,True,False,0,0,0,14681.95,73409.77,0
447,197318,48534,26556.34,True,0,True,False,1,2,0,0,True,False,30556.92,0,20371.28,0,35649.73,35649.73
448,85548,17996,7500.07,False,0,False,False,2,2,2,1,False,False,0,0,0,0,40034.62,20017.31
449,71174,20488,5045.35,False,0,True,True,0,0,2,2,True,False,0,0,7606.77,7606.77,0,0
450,98608,16116,11201.78,False,0,True,True,1,0,1,1,False,True,0,0,11881.7,11881.7,47526.81,0
451,60901,6298,4259.74,False,0,True,False,2,1,0,0,False,False,0,0,8390.54,0,33562.17,8390.54
452,155426,15308,11714.42,True,0,False,True,0,2,0,1,True,True,29631.6,0,0,19754.4,0,79017.59
453,55536,5925,16246.4,False,1,False,False,1,1,2,1,True,True,0,4170.57,0,0,19462.68,9731.34
454,67047,6925,7585.99,True,0,False,False,0,0,1,0,True,True,26268.01,0,0,0,0,0
455,135549,29721,839.36,False,0,False,True,3,0,1,2,False,False,0,0,0,17498.11,87490.53,0
456,96318,6264,17392.98,False,1,True,False,0,0,1,2,True,False,0,18165.26,12110.17,0,0,0
457,145633,18954,23774.35,True,0,False,False,0,0,2,2,True,True,51452.32,0,0,0,0,0
458,104296,18758,6809.06,True,0,True,True,0,2,2,2,False,True,15745.79,0,10497.19,10497.19,0,41988.77
459,79489,13920,5793.7,False,1,False,True,1,1,1,1,False,False,0,7471.91,0,9962.55,28227.23,14113.61
460,125949,808,3368.51,True,0,True,False,0,3,2,1,True,False,28101.34,0,18734.23,0,0,74936.92
461,196517,58525,1302.66,False,1,True,False,3,2,0,1,False,False,0,17086.17,22781.56,0,72616.21,24205.4
462,108230,1627,11084.01,False,0,True,True,2,1,2,0,False,True,0,0,15919.83,15919.83,50943.46,12735.87
463,101338,12561,18363.92,True,0,True,True,0,3,1,2,True,True,14082.62,0,9388.41,9388.41,0,37553.64
464,93304,6232,13435.77,True,0,True,False,3,2,1,0,False,False,18409.06,0,12272.7,0,32215.85,10738.62
465,126532,35966,12968.7,False,1,True,False,3,3,2,0,True,True,0,9699.66,12932.88,0,36643.17,18321.58
466,106598,10887,4970.53,False,1,False,True,1,2,1,0,True,True,0,11342.56,0,15123.41,32137.25,32137.25
467,161454,23505,15622.82,False,1,True,False,1,2,2,1,True,True,0,15290.77,20387.7,0,43323.86,43323.86
