text,estate_worth,debts,funeral_expenses,bequests,label
"Estate: $233796.45, Debts: $188615.17, Funeral: $7885.61, Bequest: $33082.54.",233796.45,188615.17,7885.61,33082.54,0
"Estate: $473161.71, Debts: $48138.54, Funeral: $6785.61, Bequest: $131625.51.",473161.71,48138.54,6785.61,131625.51,1
"Estate: $176814.70, Debts: $24300.28, Funeral: $8937.75, Bequest: $194259.03.",176814.7,24300.28,8937.75,194259.03,1
"Estate: $997186.83, Debts: $39494.10, Funeral: $6255.01, Bequest: $112875.57.",997186.83,39494.1,6255.01,112875.57,1
"Estate: $551975.51, Debts: $177384.98, Funeral: $7820.37, Bequest: $143235.90.",551975.51,177384.98,7820.37,143235.9,1
"Estate: $635846.52, Debts: $129162.16, Funeral: $6792.89, Bequest: $14621.64.",635846.52,129162.16,6792.89,14621.64,0
"Estate: $160368.83, Debts: $57181.36, Funeral: $8283.16, Bequest: $84115.73.",160368.83,57181.36,8283.16,84115.73,0
"Estate: $774964.42, Debts: $163189.39, Funeral: $6201.99, Bequest: $24155.34.",774964.42,163189.39,6201.99,24155.34,0
"Estate: $288915.03, Debts: $172274.00, Funeral: $5957.96, Bequest: $122946.37.",288915.03,172274.0,5957.96,122946.37,1
"Estate: $908248.86, Debts: $169302.87, Funeral: $9591.20, Bequest: $187757.95.",908248.86,169302.87,9591.2,187757.95,1
"Estate: $284625.68, Debts: $183785.31, Funeral: $5509.02, Bequest: $132693.77.",284625.68,183785.31,5509.02,132693.77,1
"Estate: $271618.95, Debts: $50448.20, Funeral: $7529.79, Bequest: $16283.81.",271618.95,50448.2,7529.79,16283.81,0
"Estate: $132894.70, Debts: $151008.39, Funeral: $6104.26, Bequest: $71578.57.",132894.7,151008.39,6104.26,71578.57,0
"Estate: $524860.25, Debts: $92107.90, Funeral: $5194.65, Bequest: $110582.01.",524860.25,92107.9,5194.65,110582.01,1
"Estate: $608357.02, Debts: $168399.71, Funeral: $5180.09, Bequest: $81238.34.",608357.02,168399.71,5180.09,81238.34,0
"Estate: $159137.78, Debts: $145698.14, Funeral: $5876.11, Bequest: $166895.16.",159137.78,145698.14,5876.11,166895.16,1
"Estate: $797974.86, Debts: $155289.49, Funeral: $9333.85, Bequest: $163119.53.",797974.86,155289.49,9333.85,163119.53,1
"Estate: $507959.95, Debts: $131232.37, Funeral: $6412.39, Bequest: $122754.37.",507959.95,131232.37,6412.39,122754.37,1
"Estate: $571951.24, Debts: $35485.75, Funeral: $9752.30, Bequest: $75318.13.",571951.24,35485.75,9752.3,75318.13,0
"Estate: $496686.47, Debts: $109005.38, Funeral: $7908.11, Bequest: $51811.94.",496686.47,109005.38,7908.11,51811.94,0
"Estate: $460686.75, Debts: $196933.95, Funeral: $7183.07, Bequest: $22068.99.",460686.75,196933.95,7183.07,22068.99,0
"Estate: $603676.30, Debts: $187477.61, Funeral: $7900.44, Bequest: $71624.64.",603676.3,187477.61,7900.44,71624.64,0
"Estate: $239716.22, Debts: $8634.75, Funeral: $7583.49, Bequest: $83221.33.",239716.22,8634.75,7583.49,83221.33,0
"Estate: $263735.32, Debts: $32962.96, Funeral: $8793.88, Bequest: $135488.76.",263735.32,32962.96,8793.88,135488.76,1
"Estate: $875607.06, Debts: $26345.75, Funeral: $6412.48, Bequest: $131973.81.",875607.06,26345.75,6412.48,131973.81,1
"Estate: $951503.92, Debts: $145195.98, Funeral: $6765.25, Bequest: $14951.52.",951503.92,145195.98,6765.25,14951.52,0
"Estate: $435978.38, Debts: $163557.07, Funeral: $9470.47, Bequest: $79656.60.",435978.38,163557.07,9470.47,79656.6,0
"Estate: $343670.21, Debts: $42702.27, Funeral: $9732.28, Bequest: $37173.99.",343670.21,42702.27,9732.28,37173.99,0
"Estate: $679599.59, Debts: $101170.54, Funeral: $9462.79, Bequest: $32205.73.",679599.59,101170.54,9462.79,32205.73,0
"Estate: $467860.75, Debts: $168140.61, Funeral: $7097.24, Bequest: $165633.13.",467860.75,168140.61,7097.24,165633.13,1
"Estate: $122847.72, Debts: $146560.31, Funeral: $8901.83, Bequest: $9341.13.",122847.72,146560.31,8901.83,9341.13,0
"Estate: $240537.34, Debts: $108447.44, Funeral: $7381.68, Bequest: $84417.39.",240537.34,108447.44,7381.68,84417.39,0
"Estate: $744375.01, Debts: $118069.54, Funeral: $7487.70, Bequest: $34472.53.",744375.01,118069.54,7487.7,34472.53,0
"Estate: $693031.55, Debts: $101672.11, Funeral: $6023.40, Bequest: $175986.71.",693031.55,101672.11,6023.4,175986.71,1
"Estate: $124386.39, Debts: $59509.69, Funeral: $7955.65, Bequest: $111851.06.",124386.39,59509.69,7955.65,111851.06,1
"Estate: $299774.95, Debts: $113004.40, Funeral: $5930.68, Bequest: $47044.75.",299774.95,113004.4,5930.68,47044.75,0
"Estate: $307967.32, Debts: $137777.06, Funeral: $6657.82, Bequest: $100983.03.",307967.32,137777.06,6657.82,100983.03,1
"Estate: $704703.47, Debts: $174664.58, Funeral: $9275.15, Bequest: $146565.79.",704703.47,174664.58,9275.15,146565.79,1
"Estate: $117739.48, Debts: $127258.27, Funeral: $6035.38, Bequest: $191665.48.",117739.48,127258.27,6035.38,191665.48,1
"Estate: $193697.72, Debts: $152224.31, Funeral: $5355.79, Bequest: $44868.75.",193697.72,152224.31,5355.79,44868.75,0
"Estate: $819924.48, Debts: $32014.33, Funeral: $5345.04, Bequest: $177350.17.",819924.48,32014.33,5345.04,177350.17,1
"Estate: $260690.20, Debts: $92311.49, Funeral: $9703.92, Bequest: $186926.52.",260690.2,92311.49,9703.92,186926.52,1
"Estate: $687471.50, Debts: $1866.32, Funeral: $7534.60, Bequest: $183367.69.",687471.5,1866.32,7534.6,183367.69,1
"Estate: $314364.50, Debts: $49335.77, Funeral: $7047.06, Bequest: $127447.46.",314364.5,49335.77,7047.06,127447.46,1
"Estate: $189497.25, Debts: $145292.34, Funeral: $9054.39, Bequest: $126334.31.",189497.25,145292.34,9054.39,126334.31,1
"Estate: $318854.97, Debts: $198361.99, Funeral: $9179.13, Bequest: $81238.92.",318854.97,198361.99,9179.13,81238.92,0
"Estate: $750040.24, Debts: $19835.62, Funeral: $6660.96, Bequest: $150727.18.",750040.24,19835.62,6660.96,150727.18,1
"Estate: $870126.82, Debts: $80298.86, Funeral: $8468.09, Bequest: $106727.51.",870126.82,80298.86,8468.09,106727.51,1
"Estate: $847197.88, Debts: $160014.19, Funeral: $8855.61, Bequest: $135810.18.",847197.88,160014.19,8855.61,135810.18,1
"Estate: $457465.18, Debts: $40807.13, Funeral: $8273.25, Bequest: $86263.12.",457465.18,40807.13,8273.25,86263.12,0
"Estate: $701276.62, Debts: $111016.99, Funeral: $5757.98, Bequest: $146567.80.",701276.62,111016.99,5757.98,146567.8,1
"Estate: $284485.87, Debts: $146614.26, Funeral: $9379.42, Bequest: $165069.83.",284485.87,146614.26,9379.42,165069.83,1
"Estate: $363832.96, Debts: $123197.09, Funeral: $7695.47, Bequest: $30140.82.",363832.96,123197.09,7695.47,30140.82,0
"Estate: $906702.24, Debts: $37604.95, Funeral: $6412.36, Bequest: $166753.01.",906702.24,37604.95,6412.36,166753.01,1
"Estate: $111701.73, Debts: $71076.91, Funeral: $7126.14, Bequest: $108519.01.",111701.73,71076.91,7126.14,108519.01,1
"Estate: $176957.68, Debts: $156758.36, Funeral: $5187.86, Bequest: $169088.52.",176957.68,156758.36,5187.86,169088.52,1
"Estate: $287097.63, Debts: $110845.30, Funeral: $5639.33, Bequest: $86829.04.",287097.63,110845.3,5639.33,86829.04,0
"Estate: $123878.98, Debts: $1045.92, Funeral: $8827.73, Bequest: $76429.06.",123878.98,1045.92,8827.73,76429.06,0
"Estate: $263291.89, Debts: $152198.15, Funeral: $5000.06, Bequest: $183097.09.",263291.89,152198.15,5000.06,183097.09,1
"Estate: $624737.40, Debts: $7062.27, Funeral: $7082.83, Bequest: $50982.68.",624737.4,7062.27,7082.83,50982.68,0
"Estate: $479282.10, Debts: $149146.76, Funeral: $7612.55, Bequest: $168998.25.",479282.1,149146.76,7612.55,168998.25,1
"Estate: $903404.54, Debts: $40496.11, Funeral: $5273.17, Bequest: $97320.09.",903404.54,40496.11,5273.17,97320.09,0
"Estate: $835699.21, Debts: $191614.70, Funeral: $9865.39, Bequest: $103304.99.",835699.21,191614.7,9865.39,103304.99,1
"Estate: $407635.62, Debts: $73588.15, Funeral: $6130.63, Bequest: $62385.19.",407635.62,73588.15,6130.63,62385.19,0
"Estate: $333481.09, Debts: $65386.32, Funeral: $6520.99, Bequest: $115035.40.",333481.09,65386.32,6520.99,115035.4,1
"Estate: $441723.17, Debts: $29777.61, Funeral: $6519.71, Bequest: $65717.03.",441723.17,29777.61,6519.71,65717.03,0
"Estate: $631265.45, Debts: $61120.84, Funeral: $6152.08, Bequest: $8814.61.",631265.45,61120.84,6152.08,8814.61,0
"Estate: $341257.28, Debts: $175330.15, Funeral: $5007.37, Bequest: $55127.72.",341257.28,175330.15,5007.37,55127.72,0
"Estate: $661734.02, Debts: $199266.87, Funeral: $8646.72, Bequest: $2269.43.",661734.02,199266.87,8646.72,2269.43,0
"Estate: $468470.49, Debts: $73661.91, Funeral: $9834.23, Bequest: $195692.60.",468470.49,73661.91,9834.23,195692.6,1
"Estate: $596842.46, Debts: $89722.13, Funeral: $6121.47, Bequest: $193183.69.",596842.46,89722.13,6121.47,193183.69,1
"Estate: $492513.88, Debts: $144414.19, Funeral: $8315.24, Bequest: $79635.90.",492513.88,144414.19,8315.24,79635.9,0
"Estate: $365019.18, Debts: $177239.16, Funeral: $8709.48, Bequest: $145945.80.",365019.18,177239.16,8709.48,145945.8,1
"Estate: $953607.98, Debts: $118608.87, Funeral: $9242.13, Bequest: $69815.41.",953607.98,118608.87,9242.13,69815.41,0
"Estate: $787245.21, Debts: $78305.14, Funeral: $7113.15, Bequest: $134547.54.",787245.21,78305.14,7113.15,134547.54,1
"Estate: $226101.86, Debts: $82524.37, Funeral: $6514.65, Bequest: $161280.58.",226101.86,82524.37,6514.65,161280.58,1
"Estate: $881621.18, Debts: $139123.63, Funeral: $6626.48, Bequest: $189404.49.",881621.18,139123.63,6626.48,189404.49,1
"Estate: $538688.08, Debts: $643.65, Funeral: $8563.11, Bequest: $80642.24.",538688.08,643.65,8563.11,80642.24,0
"Estate: $905097.00, Debts: $123917.87, Funeral: $9083.90, Bequest: $156876.30.",905097.0,123917.87,9083.9,156876.3,1
"Estate: $819869.73, Debts: $71098.60, Funeral: $5908.07, Bequest: $53919.76.",819869.73,71098.6,5908.07,53919.76,0
"Estate: $482692.15, Debts: $158839.47, Funeral: $6854.71, Bequest: $198076.13.",482692.15,158839.47,6854.71,198076.13,1
"Estate: $120222.38, Debts: $18598.13, Funeral: $9509.70, Bequest: $6128.15.",120222.38,18598.13,9509.7,6128.15,0
"Estate: $341809.62, Debts: $117640.45, Funeral: $9033.47, Bequest: $121102.23.",341809.62,117640.45,9033.47,121102.23,1
"Estate: $587470.79, Debts: $96194.58, Funeral: $9924.29, Bequest: $132241.69.",587470.79,96194.58,9924.29,132241.69,1
"Estate: $670130.40, Debts: $128465.11, Funeral: $8771.24, Bequest: $137921.07.",670130.4,128465.11,8771.24,137921.07,1
"Estate: $332098.92, Debts: $12970.72, Funeral: $6965.98, Bequest: $24957.13.",332098.92,12970.72,6965.98,24957.13,0
"Estate: $225420.47, Debts: $115996.76, Funeral: $7953.19, Bequest: $187767.43.",225420.47,115996.76,7953.19,187767.43,1
"Estate: $851437.21, Debts: $112296.92, Funeral: $8305.07, Bequest: $37055.47.",851437.21,112296.92,8305.07,37055.47,0
"Estate: $985961.96, Debts: $112132.02, Funeral: $5392.28, Bequest: $124927.93.",985961.96,112132.02,5392.28,124927.93,1
"Estate: $573121.16, Debts: $120697.53, Funeral: $7722.48, Bequest: $45312.54.",573121.16,120697.53,7722.48,45312.54,0
"Estate: $254511.36, Debts: $135293.59, Funeral: $8546.60, Bequest: $62136.07.",254511.36,135293.59,8546.6,62136.07,0
"Estate: $345076.59, Debts: $160997.80, Funeral: $5836.61, Bequest: $109745.25.",345076.59,160997.8,5836.61,109745.25,1
"Estate: $116551.61, Debts: $53964.14, Funeral: $8903.16, Bequest: $84021.49.",116551.61,53964.14,8903.16,84021.49,0
"Estate: $922868.93, Debts: $165009.88, Funeral: $7918.86, Bequest: $32884.89.",922868.93,165009.88,7918.86,32884.89,0
"Estate: $205975.97, Debts: $99651.14, Funeral: $9761.11, Bequest: $35016.34.",205975.97,99651.14,9761.11,35016.34,0
"Estate: $618864.83, Debts: $15411.66, Funeral: $5212.11, Bequest: $84210.81.",618864.83,15411.66,5212.11,84210.81,0
"Estate: $346649.70, Debts: $11710.19, Funeral: $6326.63, Bequest: $151699.31.",346649.7,11710.19,6326.63,151699.31,1
"Estate: $598760.20, Debts: $66847.66, Funeral: $8007.77, Bequest: $179694.96.",598760.2,66847.66,8007.77,179694.96,1
"Estate: $686278.35, Debts: $156979.40, Funeral: $6482.80, Bequest: $17741.40.",686278.35,156979.4,6482.8,17741.4,0
"Estate: $846767.62, Debts: $141536.19, Funeral: $8572.12, Bequest: $79227.68.",846767.62,141536.19,8572.12,79227.68,0
"Estate: $285779.14, Debts: $157722.99, Funeral: $8795.03, Bequest: $20948.87.",285779.14,157722.99,8795.03,20948.87,0
"Estate: $109896.25, Debts: $103453.81, Funeral: $5512.58, Bequest: $4301.90.",109896.25,103453.81,5512.58,4301.9,0
"Estate: $223197.07, Debts: $88039.80, Funeral: $7569.27, Bequest: $132682.02.",223197.07,88039.8,7569.27,132682.02,1
"Estate: $910016.78, Debts: $29490.51, Funeral: $7544.45, Bequest: $120887.44.",910016.78,29490.51,7544.45,120887.44,1
"Estate: $886501.07, Debts: $65638.55, Funeral: $6846.40, Bequest: $33440.80.",886501.07,65638.55,6846.4,33440.8,0
"Estate: $637671.79, Debts: $86803.87, Funeral: $9664.62, Bequest: $47528.75.",637671.79,86803.87,9664.62,47528.75,0
"Estate: $640465.17, Debts: $17720.09, Funeral: $9137.53, Bequest: $5717.84.",640465.17,17720.09,9137.53,5717.84,0
"Estate: $698533.01, Debts: $44122.39, Funeral: $8486.05, Bequest: $167154.49.",698533.01,44122.39,8486.05,167154.49,1
"Estate: $257834.15, Debts: $119645.06, Funeral: $8571.63, Bequest: $194963.43.",257834.15,119645.06,8571.63,194963.43,1
"Estate: $922970.75, Debts: $147132.62, Funeral: $7308.58, Bequest: $27956.45.",922970.75,147132.62,7308.58,27956.45,0
"Estate: $476893.47, Debts: $199669.50, Funeral: $9604.97, Bequest: $47063.57.",476893.47,199669.5,9604.97,47063.57,0
"Estate: $444824.68, Debts: $186622.67, Funeral: $8472.98, Bequest: $173813.50.",444824.68,186622.67,8472.98,173813.5,1
"Estate: $567025.93, Debts: $128513.04, Funeral: $8644.91, Bequest: $185366.30.",567025.93,128513.04,8644.91,185366.3,1
"Estate: $142269.37, Debts: $84249.61, Funeral: $9308.45, Bequest: $84505.85.",142269.37,84249.61,9308.45,84505.85,0
"Estate: $249655.03, Debts: $127235.47, Funeral: $6370.36, Bequest: $11073.87.",249655.03,127235.47,6370.36,11073.87,0
"Estate: $764230.25, Debts: $157130.32, Funeral: $9035.35, Bequest: $8838.97.",764230.25,157130.32,9035.35,8838.97,0
"Estate: $174518.80, Debts: $23667.24, Funeral: $5976.20, Bequest: $115216.02.",174518.8,23667.24,5976.2,115216.02,1
"Estate: $642836.90, Debts: $81980.98, Funeral: $6726.71, Bequest: $79186.13.",642836.9,81980.98,6726.71,79186.13,0
"Estate: $320814.20, Debts: $167960.46, Funeral: $6678.05, Bequest: $6701.83.",320814.2,167960.46,6678.05,6701.83,0
"Estate: $450366.05, Debts: $76766.59, Funeral: $9892.63, Bequest: $117067.23.",450366.05,76766.59,9892.63,117067.23,1
"Estate: $359824.36, Debts: $114374.45, Funeral: $9282.69, Bequest: $3249.20.",359824.36,114374.45,9282.69,3249.2,0
"Estate: $420105.44, Debts: $117553.87, Funeral: $8505.85, Bequest: $157687.02.",420105.44,117553.87,8505.85,157687.02,1
"Estate: $747141.31, Debts: $36895.25, Funeral: $8635.28, Bequest: $61980.13.",747141.31,36895.25,8635.28,61980.13,0
"Estate: $367409.54, Debts: $72447.09, Funeral: $7810.36, Bequest: $9011.34.",367409.54,72447.09,7810.36,9011.34,0
"Estate: $609764.18, Debts: $66902.26, Funeral: $9735.45, Bequest: $118082.09.",609764.18,66902.26,9735.45,118082.09,1
"Estate: $528445.36, Debts: $5239.34, Funeral: $7481.29, Bequest: $80139.20.",528445.36,5239.34,7481.29,80139.2,0
"Estate: $697304.05, Debts: $4838.35, Funeral: $6902.59, Bequest: $194786.28.",697304.05,4838.35,6902.59,194786.28,1
"Estate: $943146.77, Debts: $166339.41, Funeral: $5815.18, Bequest: $109295.53.",943146.77,166339.41,5815.18,109295.53,1
"Estate: $759314.89, Debts: $54614.16, Funeral: $8931.03, Bequest: $55772.60.",759314.89,54614.16,8931.03,55772.6,0
"Estate: $293446.34, Debts: $103615.75, Funeral: $8672.22, Bequest: $142178.33.",293446.34,103615.75,8672.22,142178.33,1
"Estate: $128064.82, Debts: $59745.11, Funeral: $6921.78, Bequest: $55026.91.",128064.82,59745.11,6921.78,55026.91,0
"Estate: $336037.64, Debts: $188135.85, Funeral: $5125.97, Bequest: $180944.41.",336037.64,188135.85,5125.97,180944.41,1
"Estate: $635570.14, Debts: $51859.35, Funeral: $9194.99, Bequest: $75569.67.",635570.14,51859.35,9194.99,75569.67,0
"Estate: $146283.23, Debts: $85931.36, Funeral: $5057.09, Bequest: $110423.84.",146283.23,85931.36,5057.09,110423.84,1
"Estate: $546729.62, Debts: $174546.05, Funeral: $8518.50, Bequest: $11064.05.",546729.62,174546.05,8518.5,11064.05,0
"Estate: $637158.56, Debts: $168386.71, Funeral: $9851.29, Bequest: $85798.13.",637158.56,168386.71,9851.29,85798.13,0
"Estate: $400819.50, Debts: $37220.28, Funeral: $7188.31, Bequest: $166640.34.",400819.5,37220.28,7188.31,166640.34,1
"Estate: $793820.98, Debts: $160528.66, Funeral: $6174.87, Bequest: $161324.11.",793820.98,160528.66,6174.87,161324.11,1
"Estate: $195938.43, Debts: $91637.38, Funeral: $8524.36, Bequest: $45639.39.",195938.43,91637.38,8524.36,45639.39,0
"Estate: $167624.00, Debts: $96593.77, Funeral: $9085.64, Bequest: $45989.74.",167624.0,96593.77,9085.64,45989.74,0
"Estate: $755369.88, Debts: $26695.99, Funeral: $7732.15, Bequest: $163643.76.",755369.88,26695.99,7732.15,163643.76,1
"Estate: $545942.18, Debts: $16120.30, Funeral: $9835.18, Bequest: $186149.29.",545942.18,16120.3,9835.18,186149.29,1
"Estate: $719562.16, Debts: $145587.86, Funeral: $5258.34, Bequest: $19976.82.",719562.16,145587.86,5258.34,19976.82,0
"Estate: $491344.60, Debts: $99292.23, Funeral: $7523.98, Bequest: $90561.67.",491344.6,99292.23,7523.98,90561.67,0
"Estate: $321761.83, Debts: $87370.14, Funeral: $8592.27, Bequest: $68153.40.",321761.83,87370.14,8592.27,68153.4,0
"Estate: $837192.09, Debts: $145901.65, Funeral: $9313.20, Bequest: $174267.00.",837192.09,145901.65,9313.2,174267.0,1
"Estate: $819474.29, Debts: $153102.58, Funeral: $5896.28, Bequest: $17621.46.",819474.29,153102.58,5896.28,17621.46,0
"Estate: $725226.82, Debts: $31781.63, Funeral: $9000.02, Bequest: $43014.06.",725226.82,31781.63,9000.02,43014.06,0
"Estate: $344930.62, Debts: $122045.03, Funeral: $7763.54, Bequest: $150741.20.",344930.62,122045.03,7763.54,150741.2,1
"Estate: $631207.60, Debts: $27070.82, Funeral: $6982.77, Bequest: $11207.48.",631207.6,27070.82,6982.77,11207.48,0
"Estate: $424876.51, Debts: $150275.02, Funeral: $5658.58, Bequest: $99014.54.",424876.51,150275.02,5658.58,99014.54,1
"Estate: $182423.87, Debts: $131391.03, Funeral: $9326.48, Bequest: $88979.30.",182423.87,131391.03,9326.48,88979.3,0
"Estate: $925582.22, Debts: $191322.92, Funeral: $5786.37, Bequest: $67545.83.",925582.22,191322.92,5786.37,67545.83,0
"Estate: $223136.77, Debts: $13791.60, Funeral: $6548.94, Bequest: $79519.89.",223136.77,13791.6,6548.94,79519.89,0
"Estate: $955213.62, Debts: $11410.94, Funeral: $6450.23, Bequest: $106458.18.",955213.62,11410.94,6450.23,106458.18,1
"Estate: $501405.20, Debts: $56437.41, Funeral: $9357.07, Bequest: $33112.10.",501405.2,56437.41,9357.07,33112.1,0
